iteration,pid,path_length,path_width,condition,latency_ms,error_count,t_start_ms,t_end_ms,duration_ms
1,3,400,90,air_mouse,0,0,1782856528576,1782856529812,1236
2,3,400,90,air_mouse,0,0,1782856531740,1782856533015,1275
3,3,400,90,air_mouse,0,0,1782856536018,1782856537350,1332
