iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,60,320,9,mouse,0,1782866755135,1782866756348,1213
1,2,10,60,320,4,mouse,0,1782866756348,1782866757263,915
1,2,10,60,320,3,mouse,0,1782866757263,1782866758028,765
1,2,10,60,320,5,mouse,0,1782866758028,1782866758995,967
1,2,10,60,320,1,mouse,0,1782866758995,1782866759997,1002
1,2,10,60,320,7,mouse,0,1782866759997,1782866761227,1230
1,2,10,60,320,8,mouse,0,1782866761227,1782866762319,1092
1,2,10,60,320,2,mouse,0,1782866762319,1782866763414,1095
1,2,10,60,320,0,mouse,0,1782866763414,1782866764539,1125
1,2,10,60,320,6,mouse,0,1782866764539,1782866765729,1190
2,2,10,60,320,7,mouse,0,1782866766618,1782866767931,1313
2,2,10,60,320,0,mouse,0,1782866767931,1782866769073,1142
2,2,10,60,320,5,mouse,0,1782866769073,1782866770008,935
2,2,10,60,320,2,mouse,0,1782866770008,1782866770978,970
2,2,10,60,320,1,mouse,0,1782866770978,1782866771814,836
2,2,10,60,320,8,mouse,0,1782866771814,1782866773021,1207
2,2,10,60,320,6,mouse,0,1782866773021,1782866774524,1503
2,2,10,60,320,9,mouse,0,1782866774524,1782866775639,1115
2,2,10,60,320,4,mouse,0,1782866775639,1782866776899,1260
2,2,10,60,320,3,mouse,0,1782866776899,1782866777715,816
3,2,10,60,320,2,mouse,0,1782866778432,1782866779300,868
3,2,10,60,320,5,mouse,0,1782866779300,1782866780425,1125
3,2,10,60,320,9,mouse,0,1782866780425,1782866781939,1514
3,2,10,60,320,8,mouse,0,1782866781939,1782866783144,1205
3,2,10,60,320,7,mouse,0,1782866783144,1782866783976,832
3,2,10,60,320,0,mouse,0,1782866783976,1782866785120,1144
3,2,10,60,320,4,mouse,0,1782866785120,1782866786379,1259
3,2,10,60,320,6,mouse,0,1782866786379,1782866787449,1070
3,2,10,60,320,1,mouse,0,1782866787449,1782866788339,890
3,2,10,60,320,3,mouse,0,1782866788339,1782866789254,915
