iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,40,320,0,mouse,0,1782854252894,1782854253709,815
1,3,10,40,320,9,mouse,0,1782854253709,1782854254493,784
1,3,10,40,320,1,mouse,0,1782854254493,1782854255326,833
1,3,10,40,320,8,mouse,0,1782854255326,1782854256218,892
1,3,10,40,320,4,mouse,0,1782854256218,1782854257067,849
1,3,10,40,320,6,mouse,0,1782854257067,1782854257859,792
1,3,10,40,320,3,mouse,0,1782854257859,1782854258695,836
1,3,10,40,320,5,mouse,0,1782854258695,1782854259598,903
1,3,10,40,320,2,mouse,0,1782854259598,1782854260374,776
1,3,10,40,320,7,mouse,0,1782854260374,1782854261354,980
2,3,10,40,320,9,mouse,0,1782854262091,1782854263281,1190
2,3,10,40,320,8,mouse,0,1782854263281,1782854264289,1008
2,3,10,40,320,4,mouse,0,1782854264289,1782854265079,790
2,3,10,40,320,7,mouse,0,1782854265079,1782854265861,782
2,3,10,40,320,1,mouse,0,1782854265861,1782854266790,929
2,3,10,40,320,0,mouse,0,1782854266790,1782854267539,749
2,3,10,40,320,2,mouse,0,1782854267539,1782854268457,918
2,3,10,40,320,3,mouse,0,1782854268457,1782854269277,820
2,3,10,40,320,5,mouse,0,1782854269277,1782854270202,925
2,3,10,40,320,6,mouse,0,1782854270202,1782854271017,815
3,3,10,40,320,0,mouse,0,1782854271778,1782854272678,900
3,3,10,40,320,2,mouse,0,1782854272678,1782854273387,709
3,3,10,40,320,9,mouse,0,1782854273387,1782854274150,763
3,3,10,40,320,1,mouse,0,1782854274150,1782854274897,747
3,3,10,40,320,8,mouse,0,1782854274897,1782854275841,944
3,3,10,40,320,5,mouse,0,1782854275841,1782854276523,682
3,3,10,40,320,3,mouse,0,1782854276523,1782854277451,928
3,3,10,40,320,6,mouse,0,1782854277451,1782854278501,1050
3,3,10,40,320,4,mouse,0,1782854278501,1782854279371,870
3,3,10,40,320,7,mouse,0,1782854279371,1782854280410,1039
