iteration,pid,path_length,path_width,condition,latency_ms,error_count,t_start_ms,t_end_ms,duration_ms
1,2,250,120,air_mouse,0,0,1782870121858,1782870122648,790
2,2,250,120,air_mouse,0,0,1782870123991,1782870125021,1030
3,2,250,120,air_mouse,0,0,1782870126325,1782870127157,832
