iteration,pid,path_length,path_width,condition,latency_ms,error_count,t_start_ms,t_end_ms,duration_ms
1,2,400,120,air_mouse,0,0,1782870130714,1782870131747,1033
2,2,400,120,air_mouse,0,0,1782870134692,1782870135874,1182
3,2,400,120,air_mouse,0,0,1782870137244,1782870138282,1038
