iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,40,240,7,touchpad,0,1782857959233,1782857960349,1116
1,1,10,40,240,6,touchpad,0,1782857960349,1782857961260,911
1,1,10,40,240,0,touchpad,0,1782857961260,1782857962428,1168
1,1,10,40,240,5,touchpad,0,1782857962428,1782857963410,982
1,1,10,40,240,4,touchpad,0,1782857963410,1782857964234,824
1,1,10,40,240,9,touchpad,0,1782857964234,1782857965216,982
1,1,10,40,240,8,touchpad,0,1782857965216,1782857966178,962
1,1,10,40,240,3,touchpad,0,1782857966178,1782857967165,987
1,1,10,40,240,2,touchpad,0,1782857967165,1782857967852,687
1,1,10,40,240,1,touchpad,0,1782857967852,1782857968750,898
2,1,10,40,240,6,touchpad,0,1782857969544,1782857970694,1150
2,1,10,40,240,9,touchpad,0,1782857970694,1782857971510,816
2,1,10,40,240,7,touchpad,0,1782857971510,1782857972927,1417
2,1,10,40,240,3,touchpad,0,1782857972927,1782857973917,990
2,1,10,40,240,4,touchpad,0,1782857973917,1782857974994,1077
2,1,10,40,240,8,touchpad,0,1782857974994,1782857977069,2075
2,1,10,40,240,2,touchpad,0,1782857977069,1782857978044,975
2,1,10,40,240,1,touchpad,0,1782857978044,1782857979219,1175
2,1,10,40,240,0,touchpad,0,1782857979219,1782857980185,966
2,1,10,40,240,5,touchpad,0,1782857980185,1782857981194,1009
3,1,10,40,240,8,touchpad,0,1782857981919,1782857983046,1127
3,1,10,40,240,6,touchpad,0,1782857983046,1782857983965,919
3,1,10,40,240,0,touchpad,0,1782857983965,1782857984983,1018
3,1,10,40,240,7,touchpad,0,1782857984983,1782857986096,1113
3,1,10,40,240,2,touchpad,0,1782857986096,1782857987234,1138
3,1,10,40,240,1,touchpad,0,1782857987234,1782857988244,1010
3,1,10,40,240,4,touchpad,0,1782857988244,1782857989261,1017
3,1,10,40,240,5,touchpad,0,1782857989261,1782857990349,1088
3,1,10,40,240,3,touchpad,0,1782857990349,1782857991327,978
3,1,10,40,240,9,touchpad,0,1782857991327,1782857992378,1051
