iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,40,240,5,mouse_latency,150,1782867885667,1782867886811,1144
1,2,10,40,240,1,mouse_latency,150,1782867886811,1782867888219,1408
1,2,10,40,240,8,mouse_latency,150,1782867888219,1782867890182,1963
1,2,10,40,240,9,mouse_latency,150,1782867890182,1782867891697,1515
1,2,10,40,240,3,mouse_latency,150,1782867891697,1782867893753,2056
1,2,10,40,240,0,mouse_latency,150,1782867893753,1782867895163,1410
1,2,10,40,240,2,mouse_latency,150,1782867895163,1782867896746,1583
1,2,10,40,240,7,mouse_latency,150,1782867896746,1782867899611,2865
1,2,10,40,240,4,mouse_latency,150,1782867899611,1782867901193,1582
1,2,10,40,240,6,mouse_latency,150,1782867901193,1782867903061,1868
2,2,10,40,240,2,mouse_latency,150,1782867904154,1782867905632,1478
2,2,10,40,240,4,mouse_latency,150,1782867905632,1782867907613,1981
2,2,10,40,240,6,mouse_latency,150,1782867907613,1782867909209,1596
2,2,10,40,240,9,mouse_latency,150,1782867909209,1782867911113,1904
2,2,10,40,240,8,mouse_latency,150,1782867911113,1782867912991,1878
2,2,10,40,240,0,mouse_latency,150,1782867912991,1782867915151,2160
2,2,10,40,240,1,mouse_latency,150,1782867915151,1782867916862,1711
2,2,10,40,240,3,mouse_latency,150,1782867916862,1782867918893,2031
2,2,10,40,240,7,mouse_latency,150,1782867918893,1782867920522,1629
2,2,10,40,240,5,mouse_latency,150,1782867920522,1782867922005,1483
3,2,10,40,240,1,mouse_latency,150,1782867923079,1782867924970,1891
3,2,10,40,240,8,mouse_latency,150,1782867924970,1782867927070,2100
3,2,10,40,240,6,mouse_latency,150,1782867927070,1782867928482,1412
3,2,10,40,240,5,mouse_latency,150,1782867928482,1782867930229,1747
3,2,10,40,240,0,mouse_latency,150,1782867930229,1782867932154,1925
3,2,10,40,240,3,mouse_latency,150,1782867932154,1782867934320,2166
3,2,10,40,240,2,mouse_latency,150,1782867934320,1782867935633,1313
3,2,10,40,240,4,mouse_latency,150,1782867935633,1782867938393,2760
3,2,10,40,240,7,mouse_latency,150,1782867938393,1782867940441,2048
3,2,10,40,240,9,mouse_latency,150,1782867940441,1782867941672,1231
