iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,240,8,touchpad,0,1782867536596,1782867537605,1009
1,2,10,90,240,6,touchpad,0,1782867537605,1782867538488,883
1,2,10,90,240,9,touchpad,0,1782867538488,1782867539349,861
1,2,10,90,240,5,touchpad,0,1782867539349,1782867540179,830
1,2,10,90,240,1,touchpad,0,1782867540179,1782867541119,940
1,2,10,90,240,3,touchpad,0,1782867541119,1782867541872,753
1,2,10,90,240,0,touchpad,0,1782867541872,1782867542679,807
1,2,10,90,240,7,touchpad,0,1782867542679,1782867543646,967
1,2,10,90,240,2,touchpad,0,1782867543646,1782867544446,800
1,2,10,90,240,4,touchpad,0,1782867544446,1782867545183,737
2,2,10,90,240,4,touchpad,0,1782867546116,1782867546864,748
2,2,10,90,240,2,touchpad,0,1782867546864,1782867547655,791
2,2,10,90,240,9,touchpad,0,1782867547655,1782867548486,831
2,2,10,90,240,8,touchpad,0,1782867548486,1782867549213,727
2,2,10,90,240,7,touchpad,0,1782867549213,1782867549863,650
2,2,10,90,240,6,touchpad,0,1782867549863,1782867550568,705
2,2,10,90,240,1,touchpad,0,1782867550568,1782867551317,749
2,2,10,90,240,3,touchpad,0,1782867551317,1782867551989,672
2,2,10,90,240,0,touchpad,0,1782867551989,1782867552785,796
2,2,10,90,240,5,touchpad,0,1782867552785,1782867553613,828
3,2,10,90,240,9,touchpad,0,1782867554453,1782867555180,727
3,2,10,90,240,7,touchpad,0,1782867555180,1782867555880,700
3,2,10,90,240,5,touchpad,0,1782867555880,1782867556517,637
3,2,10,90,240,2,touchpad,0,1782867556517,1782867557206,689
3,2,10,90,240,8,touchpad,0,1782867557206,1782867558137,931
3,2,10,90,240,3,touchpad,0,1782867558137,1782867558934,797
3,2,10,90,240,0,touchpad,0,1782867558934,1782867559729,795
3,2,10,90,240,1,touchpad,0,1782867559729,1782867560380,651
3,2,10,90,240,6,touchpad,0,1782867560380,1782867561196,816
3,2,10,90,240,4,touchpad,0,1782867561196,1782867562263,1067
