iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,40,160,8,mouse,0,1782857385867,1782857387734,1867
1,1,10,40,160,1,mouse,0,1782857387734,1782857389078,1344
1,1,10,40,160,2,mouse,0,1782857389078,1782857390512,1434
1,1,10,40,160,4,mouse,0,1782857390512,1782857391612,1100
1,1,10,40,160,0,mouse,0,1782857391612,1782857392791,1179
1,1,10,40,160,9,mouse,0,1782857392791,1782857393556,765
1,1,10,40,160,3,mouse,0,1782857393556,1782857394875,1319
1,1,10,40,160,7,mouse,0,1782857394875,1782857396364,1489
1,1,10,40,160,6,mouse,0,1782857396364,1782857397389,1025
1,1,10,40,160,5,mouse,0,1782857397389,1782857398257,868
2,1,10,40,160,9,mouse,0,1782857399892,1782857401235,1343
2,1,10,40,160,3,mouse,0,1782857401235,1782857402690,1455
2,1,10,40,160,7,mouse,0,1782857402690,1782857403685,995
2,1,10,40,160,2,mouse,0,1782857403685,1782857404880,1195
2,1,10,40,160,4,mouse,0,1782857404880,1782857406146,1266
2,1,10,40,160,5,mouse,0,1782857406146,1782857407013,867
2,1,10,40,160,1,mouse,0,1782857407013,1782857408459,1446
2,1,10,40,160,6,mouse,0,1782857408459,1782857409675,1216
2,1,10,40,160,8,mouse,0,1782857409675,1782857411340,1665
2,1,10,40,160,0,mouse,0,1782857411340,1782857413290,1950
3,1,10,40,160,2,mouse,0,1782857414781,1782857416076,1295
3,1,10,40,160,0,mouse,0,1782857416076,1782857417354,1278
3,1,10,40,160,9,mouse,0,1782857417354,1782857418494,1140
3,1,10,40,160,8,mouse,0,1782857418494,1782857419280,786
3,1,10,40,160,1,mouse,0,1782857419280,1782857420650,1370
3,1,10,40,160,3,mouse,0,1782857420650,1782857421510,860
3,1,10,40,160,7,mouse,0,1782857421510,1782857422614,1104
3,1,10,40,160,6,mouse,0,1782857422614,1782857423781,1167
3,1,10,40,160,5,mouse,0,1782857423781,1782857424351,570
3,1,10,40,160,4,mouse,0,1782857424351,1782857425077,726
