iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,90,240,3,mouse_latency,150,1782856093913,1782856095134,1221
1,3,10,90,240,7,mouse_latency,150,1782856095134,1782856096183,1049
1,3,10,90,240,4,mouse_latency,150,1782856096183,1782856097108,925
1,3,10,90,240,6,mouse_latency,150,1782856097108,1782856097858,750
1,3,10,90,240,2,mouse_latency,150,1782856097858,1782856098731,873
1,3,10,90,240,1,mouse_latency,150,1782856098731,1782856099581,850
1,3,10,90,240,9,mouse_latency,150,1782856099581,1782856100406,825
1,3,10,90,240,8,mouse_latency,150,1782856100406,1782856101157,751
1,3,10,90,240,5,mouse_latency,150,1782856101157,1782856102238,1081
1,3,10,90,240,0,mouse_latency,150,1782856102238,1782856103230,992
2,3,10,90,240,1,mouse_latency,150,1782856104274,1782856105268,994
2,3,10,90,240,6,mouse_latency,150,1782856105268,1782856106310,1042
2,3,10,90,240,7,mouse_latency,150,1782856106310,1782856107060,750
2,3,10,90,240,9,mouse_latency,150,1782856107060,1782856108073,1013
2,3,10,90,240,2,mouse_latency,150,1782856108073,1782856109157,1084
2,3,10,90,240,0,mouse_latency,150,1782856109157,1782856110031,874
2,3,10,90,240,3,mouse_latency,150,1782856110031,1782856111031,1000
2,3,10,90,240,5,mouse_latency,150,1782856111031,1782856111920,889
2,3,10,90,240,8,mouse_latency,150,1782856111920,1782856112724,804
2,3,10,90,240,4,mouse_latency,150,1782856112724,1782856113703,979
3,3,10,90,240,5,mouse_latency,150,1782856114592,1782856115413,821
3,3,10,90,240,9,mouse_latency,150,1782856115413,1782856116293,880
3,3,10,90,240,4,mouse_latency,150,1782856116293,1782856117717,1424
3,3,10,90,240,8,mouse_latency,150,1782856117717,1782856118809,1092
3,3,10,90,240,0,mouse_latency,150,1782856118809,1782856119589,780
3,3,10,90,240,3,mouse_latency,150,1782856119589,1782856120439,850
3,3,10,90,240,1,mouse_latency,150,1782856120439,1782856121295,856
3,3,10,90,240,6,mouse_latency,150,1782856121295,1782856122821,1526
3,3,10,90,240,2,mouse_latency,150,1782856122821,1782856123807,986
3,3,10,90,240,7,mouse_latency,150,1782856123807,1782856124871,1064
