iteration,pid,path_length,path_width,condition,latency_ms,error_count,t_start_ms,t_end_ms,duration_ms
1,3,550,120,touchpad,0,0,1782858269033,1782858269803,770
2,3,550,120,touchpad,0,0,1782858270973,1782858271717,744
3,3,550,120,touchpad,0,0,1782858272825,1782858273697,872
