iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,40,160,9,mouse,0,1782866559198,1782866560883,1685
1,2,10,40,160,3,mouse,0,1782866560883,1782866561973,1090
1,2,10,40,160,4,mouse,0,1782866561973,1782866562888,915
1,2,10,40,160,6,mouse,0,1782866562888,1782866563983,1095
1,2,10,40,160,5,mouse,0,1782866563983,1782866564989,1006
1,2,10,40,160,7,mouse,0,1782866564989,1782866566683,1694
1,2,10,40,160,2,mouse,0,1782866566683,1782866567989,1306
1,2,10,40,160,0,mouse,0,1782866567989,1782866569358,1369
1,2,10,40,160,8,mouse,0,1782866569358,1782866570451,1093
1,2,10,40,160,1,mouse,0,1782866570451,1782866571821,1370
2,2,10,40,160,7,mouse,0,1782866572782,1782866573839,1057
2,2,10,40,160,6,mouse,0,1782866573839,1782866574693,854
2,2,10,40,160,0,mouse,0,1782866574693,1782866575890,1197
2,2,10,40,160,8,mouse,0,1782866575890,1782866576823,933
2,2,10,40,160,3,mouse,0,1782866576823,1782866577798,975
2,2,10,40,160,9,mouse,0,1782866577798,1782866578879,1081
2,2,10,40,160,4,mouse,0,1782866578879,1782866579785,906
2,2,10,40,160,2,mouse,0,1782866579785,1782866580815,1030
2,2,10,40,160,5,mouse,0,1782866580815,1782866582413,1598
2,2,10,40,160,1,mouse,0,1782866582413,1782866583539,1126
3,2,10,40,160,5,mouse,0,1782866584356,1782866585583,1227
3,2,10,40,160,0,mouse,0,1782866585583,1782866586498,915
3,2,10,40,160,6,mouse,0,1782866586498,1782866587534,1036
3,2,10,40,160,3,mouse,0,1782866587534,1782866588539,1005
3,2,10,40,160,8,mouse,0,1782866588539,1782866589475,936
3,2,10,40,160,4,mouse,0,1782866589475,1782866590398,923
3,2,10,40,160,9,mouse,0,1782866590398,1782866591318,920
3,2,10,40,160,2,mouse,0,1782866591318,1782866592441,1123
3,2,10,40,160,1,mouse,0,1782866592441,1782866593360,919
3,2,10,40,160,7,mouse,0,1782866593360,1782866594594,1234
