iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,60,320,6,air_mouse,0,1782869545368,1782869546935,1567
1,2,10,60,320,7,air_mouse,0,1782869546935,1782869548835,1900
1,2,10,60,320,4,air_mouse,0,1782869548835,1782869552169,3334
1,2,10,60,320,3,air_mouse,0,1782869552169,1782869556352,4183
1,2,10,60,320,0,air_mouse,0,1782869556352,1782869559907,3555
1,2,10,60,320,5,air_mouse,0,1782869559907,1782869562343,2436
1,2,10,60,320,1,air_mouse,0,1782869562343,1782869569602,7259
1,2,10,60,320,9,air_mouse,0,1782869569602,1782869573826,4224
1,2,10,60,320,8,air_mouse,0,1782869573826,1782869577025,3199
1,2,10,60,320,2,air_mouse,0,1782869577025,1782869580620,3595
2,2,10,60,320,8,air_mouse,0,1782869591255,1782869593196,1941
2,2,10,60,320,4,air_mouse,0,1782869593196,1782869596026,2830
2,2,10,60,320,1,air_mouse,0,1782869596026,1782869598927,2901
2,2,10,60,320,7,air_mouse,0,1782869598927,1782869602777,3850
2,2,10,60,320,3,air_mouse,0,1782869602777,1782869607325,4548
2,2,10,60,320,6,air_mouse,0,1782869607325,1782869611936,4611
2,2,10,60,320,2,air_mouse,0,1782869611936,1782869617755,5819
2,2,10,60,320,5,air_mouse,0,1782869617755,1782869621453,3698
2,2,10,60,320,9,air_mouse,0,1782869621453,1782869625853,4400
2,2,10,60,320,0,air_mouse,0,1782869625853,1782869628509,2656
3,2,10,60,320,1,air_mouse,0,1782869629560,1782869632404,2844
3,2,10,60,320,4,air_mouse,0,1782869632404,1782869635653,3249
3,2,10,60,320,0,air_mouse,0,1782869635653,1782869639477,3824
3,2,10,60,320,3,air_mouse,0,1782869639477,1782869645312,5835
3,2,10,60,320,6,air_mouse,0,1782869645312,1782869650270,4958
3,2,10,60,320,9,air_mouse,0,1782869650270,1782869653970,3700
3,2,10,60,320,7,air_mouse,0,1782869653970,1782869657304,3334
3,2,10,60,320,2,air_mouse,0,1782869657304,1782869662354,5050
3,2,10,60,320,5,air_mouse,0,1782869662354,1782869668774,6420
3,2,10,60,320,8,air_mouse,0,1782869668774,1782869671990,3216
