iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,60,320,1,touchpad,0,1782857771566,1782857772479,913
1,3,10,60,320,6,touchpad,0,1782857772479,1782857774395,1916
1,3,10,60,320,0,touchpad,0,1782857774395,1782857775615,1220
1,3,10,60,320,2,touchpad,0,1782857775615,1782857777337,1722
1,3,10,60,320,3,touchpad,0,1782857777337,1782857778146,809
1,3,10,60,320,4,touchpad,0,1782857778146,1782857778943,797
1,3,10,60,320,9,touchpad,0,1782857778943,1782857779937,994
1,3,10,60,320,5,touchpad,0,1782857779937,1782857781004,1067
1,3,10,60,320,8,touchpad,0,1782857781004,1782857782035,1031
1,3,10,60,320,7,touchpad,0,1782857782035,1782857783039,1004
2,3,10,60,320,4,touchpad,0,1782857784491,1782857785944,1453
2,3,10,60,320,1,touchpad,0,1782857785944,1782857786900,956
2,3,10,60,320,0,touchpad,0,1782857786900,1782857787868,968
2,3,10,60,320,8,touchpad,0,1782857787868,1782857789127,1259
2,3,10,60,320,6,touchpad,0,1782857789127,1782857790147,1020
2,3,10,60,320,7,touchpad,0,1782857790147,1782857790933,786
2,3,10,60,320,9,touchpad,0,1782857790933,1782857791764,831
2,3,10,60,320,5,touchpad,0,1782857791764,1782857792781,1017
2,3,10,60,320,3,touchpad,0,1782857792781,1782857793536,755
2,3,10,60,320,2,touchpad,0,1782857793536,1782857794289,753
3,3,10,60,320,2,touchpad,0,1782857795355,1782857796165,810
3,3,10,60,320,1,touchpad,0,1782857796165,1782857796878,713
3,3,10,60,320,0,touchpad,0,1782857796878,1782857797818,940
3,3,10,60,320,6,touchpad,0,1782857797818,1782857798670,852
3,3,10,60,320,9,touchpad,0,1782857798670,1782857799556,886
3,3,10,60,320,8,touchpad,0,1782857799556,1782857800379,823
3,3,10,60,320,4,touchpad,0,1782857800379,1782857801452,1073
3,3,10,60,320,7,touchpad,0,1782857801452,1782857802926,1474
3,3,10,60,320,3,touchpad,0,1782857802926,1782857803909,983
3,3,10,60,320,5,touchpad,0,1782857803909,1782857805036,1127
