iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,40,320,7,touchpad,0,1782857608261,1782857609730,1469
1,3,10,40,320,2,touchpad,0,1782857609730,1782857611222,1492
1,3,10,40,320,9,touchpad,0,1782857611222,1782857612444,1222
1,3,10,40,320,1,touchpad,0,1782857612444,1782857613797,1353
1,3,10,40,320,6,touchpad,0,1782857613797,1782857615032,1235
1,3,10,40,320,0,touchpad,0,1782857615032,1782857616156,1124
1,3,10,40,320,5,touchpad,0,1782857616156,1782857617126,970
1,3,10,40,320,3,touchpad,0,1782857617126,1782857618244,1118
1,3,10,40,320,8,touchpad,0,1782857618244,1782857619636,1392
1,3,10,40,320,4,touchpad,0,1782857619636,1782857620903,1267
2,3,10,40,320,4,touchpad,0,1782857622146,1782857623883,1737
2,3,10,40,320,0,touchpad,0,1782857623883,1782857624952,1069
2,3,10,40,320,3,touchpad,0,1782857624952,1782857626257,1305
2,3,10,40,320,6,touchpad,0,1782857626257,1782857627216,959
2,3,10,40,320,7,touchpad,0,1782857627216,1782857629277,2061
2,3,10,40,320,2,touchpad,0,1782857629277,1782857630775,1498
2,3,10,40,320,9,touchpad,0,1782857630775,1782857632054,1279
2,3,10,40,320,1,touchpad,0,1782857632054,1782857633052,998
2,3,10,40,320,8,touchpad,0,1782857633052,1782857634065,1013
2,3,10,40,320,5,touchpad,0,1782857634065,1782857636245,2180
3,3,10,40,320,6,touchpad,0,1782857638052,1782857639450,1398
3,3,10,40,320,9,touchpad,0,1782857639450,1782857640625,1175
3,3,10,40,320,1,touchpad,0,1782857640625,1782857642142,1517
3,3,10,40,320,8,touchpad,0,1782857642142,1782857643533,1391
3,3,10,40,320,5,touchpad,0,1782857643533,1782857644965,1432
3,3,10,40,320,4,touchpad,0,1782857644965,1782857646125,1160
3,3,10,40,320,3,touchpad,0,1782857646125,1782857647430,1305
3,3,10,40,320,0,touchpad,0,1782857647430,1782857648631,1201
3,3,10,40,320,7,touchpad,0,1782857648631,1782857649985,1354
3,3,10,40,320,2,touchpad,0,1782857649985,1782857651194,1209
