iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,60,160,3,touchpad,0,1782858200645,1782858201543,898
1,1,10,60,160,8,touchpad,0,1782858201543,1782858202609,1066
1,1,10,60,160,2,touchpad,0,1782858202609,1782858203556,947
1,1,10,60,160,4,touchpad,0,1782858203556,1782858204404,848
1,1,10,60,160,0,touchpad,0,1782858204404,1782858205142,738
1,1,10,60,160,5,touchpad,0,1782858205142,1782858206004,862
1,1,10,60,160,7,touchpad,0,1782858206004,1782858206854,850
1,1,10,60,160,9,touchpad,0,1782858206854,1782858207709,855
1,1,10,60,160,1,touchpad,0,1782858207709,1782858208721,1012
1,1,10,60,160,6,touchpad,0,1782858208721,1782858209738,1017
2,1,10,60,160,9,touchpad,0,1782858210421,1782858211396,975
2,1,10,60,160,4,touchpad,0,1782858211396,1782858212306,910
2,1,10,60,160,0,touchpad,0,1782858212306,1782858213429,1123
2,1,10,60,160,2,touchpad,0,1782858213429,1782858214156,727
2,1,10,60,160,5,touchpad,0,1782858214156,1782858215312,1156
2,1,10,60,160,3,touchpad,0,1782858215312,1782858216141,829
2,1,10,60,160,8,touchpad,0,1782858216141,1782858217263,1122
2,1,10,60,160,1,touchpad,0,1782858217263,1782858218180,917
2,1,10,60,160,7,touchpad,0,1782858218180,1782858219139,959
2,1,10,60,160,6,touchpad,0,1782858219139,1782858219971,832
3,1,10,60,160,1,touchpad,0,1782858220760,1782858221580,820
3,1,10,60,160,3,touchpad,0,1782858221580,1782858222375,795
3,1,10,60,160,5,touchpad,0,1782858222375,1782858223188,813
3,1,10,60,160,7,touchpad,0,1782858223188,1782858224296,1108
3,1,10,60,160,4,touchpad,0,1782858224296,1782858225338,1042
3,1,10,60,160,9,touchpad,0,1782858225338,1782858226321,983
3,1,10,60,160,2,touchpad,0,1782858226321,1782858227078,757
3,1,10,60,160,0,touchpad,0,1782858227078,1782858228138,1060
3,1,10,60,160,8,touchpad,0,1782858228138,1782858228990,852
3,1,10,60,160,6,touchpad,0,1782858228990,1782858229756,766
