iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,320,2,air_mouse,0,1782869904813,1782869907241,2428
1,2,10,90,320,7,air_mouse,0,1782869907241,1782869911591,4350
1,2,10,90,320,8,air_mouse,0,1782869911591,1782869915041,3450
1,2,10,90,320,0,air_mouse,0,1782869915041,1782869919025,3984
1,2,10,90,320,9,air_mouse,0,1782869919025,1782869924691,5666
1,2,10,90,320,3,air_mouse,0,1782869924691,1782869928592,3901
1,2,10,90,320,6,air_mouse,0,1782869928592,1782869933428,4836
1,2,10,90,320,1,air_mouse,0,1782869933428,1782869937001,3573
1,2,10,90,320,4,air_mouse,0,1782869937001,1782869939725,2724
1,2,10,90,320,5,air_mouse,0,1782869939725,1782869942673,2948
2,2,10,90,320,0,air_mouse,0,1782869944148,1782869947065,2917
2,2,10,90,320,3,air_mouse,0,1782869947065,1782869950585,3520
2,2,10,90,320,7,air_mouse,0,1782869950585,1782869956207,5622
2,2,10,90,320,8,air_mouse,0,1782869956207,1782869959061,2854
2,2,10,90,320,4,air_mouse,0,1782869959061,1782869963257,4196
2,2,10,90,320,2,air_mouse,0,1782869963257,1782869967682,4425
2,2,10,90,320,5,air_mouse,0,1782869967682,1782869971207,3525
2,2,10,90,320,1,air_mouse,0,1782869971207,1782869980144,8937
2,2,10,90,320,9,air_mouse,0,1782869980144,1782869983213,3069
2,2,10,90,320,6,air_mouse,0,1782869983213,1782869985915,2702
3,2,10,90,320,0,air_mouse,0,1782869987235,1782869990900,3665
3,2,10,90,320,5,air_mouse,0,1782869990900,1782869993694,2794
3,2,10,90,320,4,air_mouse,0,1782869993694,1782869996984,3290
3,2,10,90,320,2,air_mouse,0,1782869996984,1782870001392,4408
3,2,10,90,320,9,air_mouse,0,1782870001392,1782870005842,4450
3,2,10,90,320,3,air_mouse,0,1782870005842,1782870009560,3718
3,2,10,90,320,7,air_mouse,0,1782870009560,1782870013708,4148
3,2,10,90,320,1,air_mouse,0,1782870013708,1782870019151,5443
3,2,10,90,320,8,air_mouse,0,1782870019151,1782870023826,4675
3,2,10,90,320,6,air_mouse,0,1782870023826,1782870027382,3556
