iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,90,320,1,touchpad,0,1782858397832,1782858398724,892
1,1,10,90,320,3,touchpad,0,1782858398724,1782858399591,867
1,1,10,90,320,0,touchpad,0,1782858399591,1782858400452,861
1,1,10,90,320,5,touchpad,0,1782858400452,1782858401431,979
1,1,10,90,320,8,touchpad,0,1782858401431,1782858402383,952
1,1,10,90,320,9,touchpad,0,1782858402383,1782858403161,778
1,1,10,90,320,4,touchpad,0,1782858403161,1782858404160,999
1,1,10,90,320,6,touchpad,0,1782858404160,1782858405181,1021
1,1,10,90,320,2,touchpad,0,1782858405181,1782858406090,909
1,1,10,90,320,7,touchpad,0,1782858406090,1782858407107,1017
2,1,10,90,320,8,touchpad,0,1782858407969,1782858408925,956
2,1,10,90,320,0,touchpad,0,1782858408925,1782858409678,753
2,1,10,90,320,2,touchpad,0,1782858409678,1782858410641,963
2,1,10,90,320,7,touchpad,0,1782858410641,1782858411675,1034
2,1,10,90,320,1,touchpad,0,1782858411675,1782858412559,884
2,1,10,90,320,4,touchpad,0,1782858412559,1782858413815,1256
2,1,10,90,320,9,touchpad,0,1782858413815,1782858414947,1132
2,1,10,90,320,5,touchpad,0,1782858414947,1782858415946,999
2,1,10,90,320,3,touchpad,0,1782858415946,1782858416894,948
2,1,10,90,320,6,touchpad,0,1782858416894,1782858417982,1088
3,1,10,90,320,3,touchpad,0,1782858418793,1782858419600,807
3,1,10,90,320,6,touchpad,0,1782858419600,1782858420498,898
3,1,10,90,320,7,touchpad,0,1782858420498,1782858421245,747
3,1,10,90,320,5,touchpad,0,1782858421245,1782858422192,947
3,1,10,90,320,2,touchpad,0,1782858422192,1782858423251,1059
3,1,10,90,320,4,touchpad,0,1782858423251,1782858424108,857
3,1,10,90,320,8,touchpad,0,1782858424108,1782858425092,984
3,1,10,90,320,1,touchpad,0,1782858425092,1782858426085,993
3,1,10,90,320,0,touchpad,0,1782858426085,1782858426811,726
3,1,10,90,320,9,touchpad,0,1782858426811,1782858427609,798
