iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,40,160,3,touchpad,0,1782857919984,1782857921164,1180
1,1,10,40,160,9,touchpad,0,1782857921164,1782857922254,1090
1,1,10,40,160,7,touchpad,0,1782857922254,1782857923046,792
1,1,10,40,160,8,touchpad,0,1782857923046,1782857923880,834
1,1,10,40,160,0,touchpad,0,1782857923880,1782857924786,906
1,1,10,40,160,2,touchpad,0,1782857924786,1782857925786,1000
1,1,10,40,160,5,touchpad,0,1782857925786,1782857926649,863
1,1,10,40,160,1,touchpad,0,1782857926649,1782857927438,789
1,1,10,40,160,4,touchpad,0,1782857927438,1782857928338,900
1,1,10,40,160,6,touchpad,0,1782857928338,1782857929269,931
2,1,10,40,160,9,touchpad,0,1782857929888,1782857930973,1085
2,1,10,40,160,6,touchpad,0,1782857930973,1782857931813,840
2,1,10,40,160,5,touchpad,0,1782857931813,1782857932988,1175
2,1,10,40,160,1,touchpad,0,1782857932988,1782857934120,1132
2,1,10,40,160,4,touchpad,0,1782857934120,1782857935153,1033
2,1,10,40,160,2,touchpad,0,1782857935153,1782857936047,894
2,1,10,40,160,7,touchpad,0,1782857936047,1782857937237,1190
2,1,10,40,160,0,touchpad,0,1782857937237,1782857938415,1178
2,1,10,40,160,8,touchpad,0,1782857938415,1782857939589,1174
2,1,10,40,160,3,touchpad,0,1782857939589,1782857940783,1194
3,1,10,40,160,9,touchpad,0,1782857941613,1782857942628,1015
3,1,10,40,160,4,touchpad,0,1782857942628,1782857943630,1002
3,1,10,40,160,1,touchpad,0,1782857943630,1782857944487,857
3,1,10,40,160,0,touchpad,0,1782857944487,1782857945297,810
3,1,10,40,160,6,touchpad,0,1782857945297,1782857946464,1167
3,1,10,40,160,8,touchpad,0,1782857946464,1782857947364,900
3,1,10,40,160,3,touchpad,0,1782857947364,1782857948448,1084
3,1,10,40,160,5,touchpad,0,1782857948448,1782857949469,1021
3,1,10,40,160,7,touchpad,0,1782857949469,1782857950564,1095
3,1,10,40,160,2,touchpad,0,1782857950564,1782857951387,823
