iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,60,160,9,mouse,0,1782866688990,1782866689791,801
1,2,10,60,160,4,mouse,0,1782866689791,1782866690631,840
1,2,10,60,160,8,mouse,0,1782866690631,1782866691541,910
1,2,10,60,160,0,mouse,0,1782866691541,1782866692342,801
1,2,10,60,160,2,mouse,0,1782866692342,1782866693082,740
1,2,10,60,160,1,mouse,0,1782866693082,1782866693911,829
1,2,10,60,160,6,mouse,0,1782866693911,1782866694897,986
1,2,10,60,160,7,mouse,0,1782866694897,1782866695837,940
1,2,10,60,160,5,mouse,0,1782866695837,1782866696692,855
1,2,10,60,160,3,mouse,0,1782866696692,1782866697436,744
2,2,10,60,160,3,mouse,0,1782866698199,1782866698978,779
2,2,10,60,160,2,mouse,0,1782866698978,1782866699724,746
2,2,10,60,160,9,mouse,0,1782866699724,1782866700504,780
2,2,10,60,160,6,mouse,0,1782866700504,1782866701233,729
2,2,10,60,160,4,mouse,0,1782866701233,1782866702013,780
2,2,10,60,160,5,mouse,0,1782866702013,1782866702792,779
2,2,10,60,160,8,mouse,0,1782866702792,1782866703582,790
2,2,10,60,160,7,mouse,0,1782866703582,1782866704513,931
2,2,10,60,160,1,mouse,0,1782866704513,1782866705777,1264
2,2,10,60,160,0,mouse,0,1782866705777,1782866706503,726
3,2,10,60,160,0,mouse,0,1782866707092,1782866707987,895
3,2,10,60,160,1,mouse,0,1782866707987,1782866708683,696
3,2,10,60,160,4,mouse,0,1782866708683,1782866709393,710
3,2,10,60,160,3,mouse,0,1782866709393,1782866710058,665
3,2,10,60,160,5,mouse,0,1782866710058,1782866710935,877
3,2,10,60,160,9,mouse,0,1782866710935,1782866711978,1043
3,2,10,60,160,7,mouse,0,1782866711978,1782866712790,812
3,2,10,60,160,6,mouse,0,1782866712790,1782866713553,763
3,2,10,60,160,2,mouse,0,1782866713553,1782866714574,1021
3,2,10,60,160,8,mouse,0,1782866714574,1782866715482,908
