iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,60,320,5,mouse_latency,150,1782859583733,1782859585518,1785
1,1,10,60,320,9,mouse_latency,150,1782859585518,1782859587900,2382
1,1,10,60,320,4,mouse_latency,150,1782859587900,1782859589928,2028
1,1,10,60,320,0,mouse_latency,150,1782859589928,1782859591893,1965
1,1,10,60,320,2,mouse_latency,150,1782859591893,1782859593291,1398
1,1,10,60,320,6,mouse_latency,150,1782859593291,1782859595403,2112
1,1,10,60,320,8,mouse_latency,150,1782859595403,1782859597512,2109
1,1,10,60,320,1,mouse_latency,150,1782859597512,1782859599843,2331
1,1,10,60,320,3,mouse_latency,150,1782859599843,1782859601082,1239
1,1,10,60,320,7,mouse_latency,150,1782859601082,1782859603073,1991
2,1,10,60,320,9,mouse_latency,150,1782859604182,1782859605693,1511
2,1,10,60,320,0,mouse_latency,150,1782859605693,1782859606716,1023
2,1,10,60,320,6,mouse_latency,150,1782859606716,1782859608327,1611
2,1,10,60,320,7,mouse_latency,150,1782859608327,1782859609818,1491
2,1,10,60,320,8,mouse_latency,150,1782859609818,1782859611535,1717
2,1,10,60,320,5,mouse_latency,150,1782859611535,1782859613008,1473
2,1,10,60,320,1,mouse_latency,150,1782859613008,1782859615118,2110
2,1,10,60,320,4,mouse_latency,150,1782859615118,1782859617159,2041
2,1,10,60,320,2,mouse_latency,150,1782859617159,1782859619349,2190
2,1,10,60,320,3,mouse_latency,150,1782859619349,1782859621293,1944
3,1,10,60,320,3,mouse_latency,150,1782859623229,1782859624737,1508
3,1,10,60,320,6,mouse_latency,150,1782859624737,1782859626594,1857
3,1,10,60,320,1,mouse_latency,150,1782859626594,1782859628451,1857
3,1,10,60,320,7,mouse_latency,150,1782859628451,1782859630294,1843
3,1,10,60,320,0,mouse_latency,150,1782859630294,1782859631727,1433
3,1,10,60,320,5,mouse_latency,150,1782859631727,1782859633634,1907
3,1,10,60,320,8,mouse_latency,150,1782859633634,1782859635442,1808
3,1,10,60,320,9,mouse_latency,150,1782859635442,1782859637033,1591
3,1,10,60,320,2,mouse_latency,150,1782859637033,1782859638943,1910
3,1,10,60,320,4,mouse_latency,150,1782859638943,1782859640930,1987
