iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,40,320,7,air_mouse,0,1782862490297,1782862501078,10781
1,1,10,40,320,9,air_mouse,0,1782862501078,1782862509513,8435
1,1,10,40,320,3,air_mouse,0,1782862509513,1782862514819,5306
1,1,10,40,320,5,air_mouse,0,1782862514819,1782862525072,10253
1,1,10,40,320,1,air_mouse,0,1782862525072,1782862529963,4891
1,1,10,40,320,8,air_mouse,0,1782862529963,1782862532957,2994
1,1,10,40,320,0,air_mouse,0,1782862532957,1782862543656,10699
1,1,10,40,320,4,air_mouse,0,1782862543656,1782862548241,4585
1,1,10,40,320,2,air_mouse,0,1782862548241,1782862562680,14439
1,1,10,40,320,6,air_mouse,0,1782862562680,1782862565139,2459
2,1,10,40,320,9,air_mouse,0,1782862585872,1782862605776,19904
2,1,10,40,320,8,air_mouse,0,1782862605776,1782862612868,7092
2,1,10,40,320,2,air_mouse,0,1782862612868,1782862627569,14701
2,1,10,40,320,7,air_mouse,0,1782862627569,1782862631074,3505
2,1,10,40,320,0,air_mouse,0,1782862631074,1782862633164,2090
2,1,10,40,320,3,air_mouse,0,1782862633164,1782862634940,1776
2,1,10,40,320,4,air_mouse,0,1782862634940,1782862637072,2132
2,1,10,40,320,5,air_mouse,0,1782862637072,1782862641787,4715
2,1,10,40,320,6,air_mouse,0,1782862641787,1782862645855,4068
2,1,10,40,320,1,air_mouse,0,1782862645855,1782862652964,7109
3,1,10,40,320,9,air_mouse,0,1782862678240,1782862681520,3280
3,1,10,40,320,8,air_mouse,0,1782862681520,1782862687149,5629
3,1,10,40,320,5,air_mouse,0,1782862687149,1782862692915,5766
3,1,10,40,320,4,air_mouse,0,1782862692915,1782862705844,12929
3,1,10,40,320,0,air_mouse,0,1782862705844,1782862711315,5471
3,1,10,40,320,7,air_mouse,0,1782862711315,1782862714232,2917
3,1,10,40,320,6,air_mouse,0,1782862714232,1782862719157,4925
3,1,10,40,320,2,air_mouse,0,1782862719157,1782862724269,5112
3,1,10,40,320,3,air_mouse,0,1782862724269,1782862728576,4307
3,1,10,40,320,1,air_mouse,0,1782862728576,1782862734073,5497
