iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,320,1,mouse_latency,150,1782868268530,1782868269952,1422
1,2,10,90,320,4,mouse_latency,150,1782868269952,1782868271276,1324
1,2,10,90,320,7,mouse_latency,150,1782868271276,1782868272786,1510
1,2,10,90,320,6,mouse_latency,150,1782868272786,1782868273870,1084
1,2,10,90,320,5,mouse_latency,150,1782868273870,1782868274874,1004
1,2,10,90,320,0,mouse_latency,150,1782868274874,1782868275936,1062
1,2,10,90,320,9,mouse_latency,150,1782868275936,1782868277042,1106
1,2,10,90,320,2,mouse_latency,150,1782868277042,1782868278418,1376
1,2,10,90,320,8,mouse_latency,150,1782868278418,1782868279728,1310
1,2,10,90,320,3,mouse_latency,150,1782868279728,1782868281552,1824
2,2,10,90,320,9,mouse_latency,150,1782868283522,1782868285837,2315
2,2,10,90,320,0,mouse_latency,150,1782868285837,1782868287242,1405
2,2,10,90,320,2,mouse_latency,150,1782868287242,1782868288332,1090
2,2,10,90,320,4,mouse_latency,150,1782868288332,1782868290191,1859
2,2,10,90,320,3,mouse_latency,150,1782868290191,1782868291331,1140
2,2,10,90,320,1,mouse_latency,150,1782868291331,1782868292634,1303
2,2,10,90,320,8,mouse_latency,150,1782868292634,1782868293911,1277
2,2,10,90,320,7,mouse_latency,150,1782868293911,1782868295421,1510
2,2,10,90,320,5,mouse_latency,150,1782868295421,1782868297841,2420
2,2,10,90,320,6,mouse_latency,150,1782868297841,1782868299002,1161
3,2,10,90,320,2,mouse_latency,150,1782868301108,1782868302783,1675
3,2,10,90,320,8,mouse_latency,150,1782868302783,1782868304091,1308
3,2,10,90,320,6,mouse_latency,150,1782868304091,1782868305324,1233
3,2,10,90,320,9,mouse_latency,150,1782868305324,1782868307192,1868
3,2,10,90,320,1,mouse_latency,150,1782868307192,1782868308669,1477
3,2,10,90,320,3,mouse_latency,150,1782868308669,1782868309896,1227
3,2,10,90,320,5,mouse_latency,150,1782868309896,1782868311440,1544
3,2,10,90,320,0,mouse_latency,150,1782868311440,1782868312885,1445
3,2,10,90,320,4,mouse_latency,150,1782868312885,1782868315120,2235
3,2,10,90,320,7,mouse_latency,150,1782868315120,1782868317650,2530
