iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,90,240,8,touchpad,0,1782858364274,1782858366029,1755
1,1,10,90,240,4,touchpad,0,1782858366029,1782858366874,845
1,1,10,90,240,0,touchpad,0,1782858366874,1782858367766,892
1,1,10,90,240,5,touchpad,0,1782858367766,1782858368539,773
1,1,10,90,240,9,touchpad,0,1782858368539,1782858369415,876
1,1,10,90,240,2,touchpad,0,1782858369415,1782858370400,985
1,1,10,90,240,3,touchpad,0,1782858370400,1782858371207,807
1,1,10,90,240,7,touchpad,0,1782858371207,1782858372182,975
1,1,10,90,240,1,touchpad,0,1782858372182,1782858372960,778
1,1,10,90,240,6,touchpad,0,1782858372960,1782858373950,990
2,1,10,90,240,8,touchpad,0,1782858374608,1782858375726,1118
2,1,10,90,240,6,touchpad,0,1782858375726,1782858376400,674
2,1,10,90,240,9,touchpad,0,1782858376400,1782858377192,792
2,1,10,90,240,4,touchpad,0,1782858377192,1782858378175,983
2,1,10,90,240,5,touchpad,0,1782858378175,1782858378825,650
2,1,10,90,240,2,touchpad,0,1782858378825,1782858379659,834
2,1,10,90,240,1,touchpad,0,1782858379659,1782858380342,683
2,1,10,90,240,3,touchpad,0,1782858380342,1782858381226,884
2,1,10,90,240,0,touchpad,0,1782858381226,1782858382076,850
2,1,10,90,240,7,touchpad,0,1782858382076,1782858382846,770
3,1,10,90,240,8,touchpad,0,1782858383777,1782858384609,832
3,1,10,90,240,6,touchpad,0,1782858384609,1782858385442,833
3,1,10,90,240,9,touchpad,0,1782858385442,1782858386232,790
3,1,10,90,240,1,touchpad,0,1782858386232,1782858386950,718
3,1,10,90,240,2,touchpad,0,1782858386950,1782858387625,675
3,1,10,90,240,0,touchpad,0,1782858387625,1782858388517,892
3,1,10,90,240,4,touchpad,0,1782858388517,1782858389309,792
3,1,10,90,240,3,touchpad,0,1782858389309,1782858390180,871
3,1,10,90,240,5,touchpad,0,1782858390180,1782858391150,970
3,1,10,90,240,7,touchpad,0,1782858391150,1782858392082,932
