iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,60,320,6,touchpad,0,1782867465741,1782867466549,808
1,2,10,60,320,1,touchpad,0,1782867466549,1782867467419,870
1,2,10,60,320,4,touchpad,0,1782867467419,1782867468356,937
1,2,10,60,320,3,touchpad,0,1782867468356,1782867469219,863
1,2,10,60,320,5,touchpad,0,1782867469219,1782867470506,1287
1,2,10,60,320,0,touchpad,0,1782867470506,1782867471522,1016
1,2,10,60,320,8,touchpad,0,1782867471522,1782867472405,883
1,2,10,60,320,7,touchpad,0,1782867472405,1782867473323,918
1,2,10,60,320,2,touchpad,0,1782867473323,1782867474689,1366
1,2,10,60,320,9,touchpad,0,1782867474689,1782867475588,899
2,2,10,60,320,3,touchpad,0,1782867476466,1782867477485,1019
2,2,10,60,320,1,touchpad,0,1782867477485,1782867478540,1055
2,2,10,60,320,4,touchpad,0,1782867478540,1782867479868,1328
2,2,10,60,320,7,touchpad,0,1782867479868,1782867481250,1382
2,2,10,60,320,9,touchpad,0,1782867481250,1782867482066,816
2,2,10,60,320,5,touchpad,0,1782867482066,1782867483066,1000
2,2,10,60,320,6,touchpad,0,1782867483066,1782867483940,874
2,2,10,60,320,2,touchpad,0,1782867483940,1782867485058,1118
2,2,10,60,320,0,touchpad,0,1782867485058,1782867486152,1094
2,2,10,60,320,8,touchpad,0,1782867486152,1782867487149,997
3,2,10,60,320,0,touchpad,0,1782867488490,1782867489617,1127
3,2,10,60,320,8,touchpad,0,1782867489617,1782867490500,883
3,2,10,60,320,3,touchpad,0,1782867490500,1782867491689,1189
3,2,10,60,320,2,touchpad,0,1782867491689,1782867492484,795
3,2,10,60,320,1,touchpad,0,1782867492484,1782867493433,949
3,2,10,60,320,9,touchpad,0,1782867493433,1782867494601,1168
3,2,10,60,320,5,touchpad,0,1782867494601,1782867495672,1071
3,2,10,60,320,7,touchpad,0,1782867495672,1782867496766,1094
3,2,10,60,320,4,touchpad,0,1782867496766,1782867497901,1135
3,2,10,60,320,6,touchpad,0,1782867497901,1782867498809,908
