iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,60,240,9,touchpad,0,1782858236748,1782858238231,1483
1,1,10,60,240,2,touchpad,0,1782858238231,1782858239334,1103
1,1,10,60,240,6,touchpad,0,1782858239334,1782858240673,1339
1,1,10,60,240,0,touchpad,0,1782858240673,1782858241731,1058
1,1,10,60,240,1,touchpad,0,1782858241731,1782858242834,1103
1,1,10,60,240,4,touchpad,0,1782858242834,1782858245735,2901
1,1,10,60,240,7,touchpad,0,1782858245735,1782858247197,1462
1,1,10,60,240,8,touchpad,0,1782858247197,1782858247887,690
1,1,10,60,240,3,touchpad,0,1782858247887,1782858248922,1035
1,1,10,60,240,5,touchpad,0,1782858248922,1782858249836,914
2,1,10,60,240,6,touchpad,0,1782858250615,1782858251948,1333
2,1,10,60,240,1,touchpad,0,1782858251948,1782858252931,983
2,1,10,60,240,8,touchpad,0,1782858252931,1782858253931,1000
2,1,10,60,240,9,touchpad,0,1782858253931,1782858254822,891
2,1,10,60,240,2,touchpad,0,1782858254822,1782858255764,942
2,1,10,60,240,5,touchpad,0,1782858255764,1782858256856,1092
2,1,10,60,240,0,touchpad,0,1782858256856,1782858257754,898
2,1,10,60,240,7,touchpad,0,1782858257754,1782858258914,1160
2,1,10,60,240,4,touchpad,0,1782858258914,1782858260048,1134
2,1,10,60,240,3,touchpad,0,1782858260048,1782858260898,850
3,1,10,60,240,8,touchpad,0,1782858261737,1782858262806,1069
3,1,10,60,240,7,touchpad,0,1782858262806,1782858263790,984
3,1,10,60,240,6,touchpad,0,1782858263790,1782858264748,958
3,1,10,60,240,2,touchpad,0,1782858264748,1782858265850,1102
3,1,10,60,240,9,touchpad,0,1782858265850,1782858266839,989
3,1,10,60,240,0,touchpad,0,1782858266839,1782858267848,1009
3,1,10,60,240,3,touchpad,0,1782858267848,1782858269081,1233
3,1,10,60,240,5,touchpad,0,1782858269081,1782858270071,990
3,1,10,60,240,4,touchpad,0,1782858270071,1782858270903,832
3,1,10,60,240,1,touchpad,0,1782858270903,1782858272203,1300
