iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,40,240,8,air_mouse,0,1782854776438,1782854778147,1709
1,3,10,40,240,1,air_mouse,0,1782854778147,1782854779766,1619
1,3,10,40,240,6,air_mouse,0,1782854779766,1782854782067,2301
1,3,10,40,240,0,air_mouse,0,1782854782067,1782854783727,1660
1,3,10,40,240,4,air_mouse,0,1782854783727,1782854786404,2677
1,3,10,40,240,9,air_mouse,0,1782854786404,1782854788167,1763
1,3,10,40,240,3,air_mouse,0,1782854788167,1782854790213,2046
1,3,10,40,240,5,air_mouse,0,1782854790213,1782854791823,1610
1,3,10,40,240,2,air_mouse,0,1782854791823,1782854793511,1688
1,3,10,40,240,7,air_mouse,0,1782854793511,1782854795598,2087
2,3,10,40,240,2,air_mouse,0,1782854796757,1782854799662,2905
2,3,10,40,240,7,air_mouse,0,1782854799662,1782854801339,1677
2,3,10,40,240,4,air_mouse,0,1782854801339,1782854803235,1896
2,3,10,40,240,3,air_mouse,0,1782854803235,1782854804452,1217
2,3,10,40,240,9,air_mouse,0,1782854804452,1782854806309,1857
2,3,10,40,240,1,air_mouse,0,1782854806309,1782854807856,1547
2,3,10,40,240,6,air_mouse,0,1782854807856,1782854809828,1972
2,3,10,40,240,8,air_mouse,0,1782854809828,1782854811138,1310
2,3,10,40,240,0,air_mouse,0,1782854811138,1782854813604,2466
2,3,10,40,240,5,air_mouse,0,1782854813604,1782854816415,2811
3,3,10,40,240,1,air_mouse,0,1782854822502,1782854823864,1362
3,3,10,40,240,2,air_mouse,0,1782854823864,1782854824657,793
3,3,10,40,240,3,air_mouse,0,1782854824657,1782854827339,2682
3,3,10,40,240,9,air_mouse,0,1782854827339,1782854829732,2393
3,3,10,40,240,4,air_mouse,0,1782854829732,1782854831444,1712
3,3,10,40,240,5,air_mouse,0,1782854831444,1782854832853,1409
3,3,10,40,240,6,air_mouse,0,1782854832853,1782854834162,1309
3,3,10,40,240,7,air_mouse,0,1782854834162,1782854835970,1808
3,3,10,40,240,0,air_mouse,0,1782854835970,1782854837474,1504
3,3,10,40,240,8,air_mouse,0,1782854837474,1782854839042,1568
