iteration,pid,path_length,path_width,condition,latency_ms,error_count,t_start_ms,t_end_ms,duration_ms
1,1,400,90,mouse,0,0,1782857846616,1782857847020,404
2,1,400,90,mouse,0,1,1782857847778,1782857848066,288
3,1,400,90,mouse,0,0,1782857848498,1782857848879,381
