iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,90,160,3,touchpad,0,1782857846051,1782857846888,837
1,3,10,90,160,9,touchpad,0,1782857846888,1782857848246,1358
1,3,10,90,160,6,touchpad,0,1782857848246,1782857849026,780
1,3,10,90,160,4,touchpad,0,1782857849026,1782857849705,679
1,3,10,90,160,1,touchpad,0,1782857849705,1782857850440,735
1,3,10,90,160,7,touchpad,0,1782857850440,1782857851192,752
1,3,10,90,160,2,touchpad,0,1782857851192,1782857851961,769
1,3,10,90,160,0,touchpad,0,1782857851961,1782857852542,581
1,3,10,90,160,5,touchpad,0,1782857852542,1782857853227,685
1,3,10,90,160,8,touchpad,0,1782857853227,1782857853906,679
2,3,10,90,160,7,touchpad,0,1782857854834,1782857855525,691
2,3,10,90,160,0,touchpad,0,1782857855525,1782857856162,637
2,3,10,90,160,5,touchpad,0,1782857856162,1782857856821,659
2,3,10,90,160,2,touchpad,0,1782857856821,1782857857611,790
2,3,10,90,160,4,touchpad,0,1782857857611,1782857858198,587
2,3,10,90,160,1,touchpad,0,1782857858198,1782857858958,760
2,3,10,90,160,6,touchpad,0,1782857858958,1782857859567,609
2,3,10,90,160,8,touchpad,0,1782857859567,1782857860191,624
2,3,10,90,160,3,touchpad,0,1782857860191,1782857860882,691
2,3,10,90,160,9,touchpad,0,1782857860882,1782857861533,651
3,3,10,90,160,0,touchpad,0,1782857862447,1782857862980,533
3,3,10,90,160,5,touchpad,0,1782857862980,1782857863568,588
3,3,10,90,160,9,touchpad,0,1782857863568,1782857865017,1449
3,3,10,90,160,6,touchpad,0,1782857865017,1782857865700,683
3,3,10,90,160,3,touchpad,0,1782857865700,1782857866365,665
3,3,10,90,160,7,touchpad,0,1782857866365,1782857866982,617
3,3,10,90,160,4,touchpad,0,1782857866982,1782857868310,1328
3,3,10,90,160,1,touchpad,0,1782857868310,1782857868959,649
3,3,10,90,160,2,touchpad,0,1782857868959,1782857869617,658
3,3,10,90,160,8,touchpad,0,1782857869617,1782857870172,555
