iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,60,240,4,mouse_latency,150,1782855732265,1782855733001,736
1,3,10,60,240,1,mouse_latency,150,1782855733001,1782855733791,790
1,3,10,60,240,0,mouse_latency,150,1782855733791,1782855734614,823
1,3,10,60,240,9,mouse_latency,150,1782855734614,1782855735398,784
1,3,10,60,240,7,mouse_latency,150,1782855735398,1782855736220,822
1,3,10,60,240,6,mouse_latency,150,1782855736220,1782855737143,923
1,3,10,60,240,3,mouse_latency,150,1782855737143,1782855738151,1008
1,3,10,60,240,5,mouse_latency,150,1782855738151,1782855739074,923
1,3,10,60,240,2,mouse_latency,150,1782855739074,1782855739939,865
1,3,10,60,240,8,mouse_latency,150,1782855739939,1782855741009,1070
2,3,10,60,240,4,mouse_latency,150,1782855742248,1782855743430,1182
2,3,10,60,240,7,mouse_latency,150,1782855743430,1782855744337,907
2,3,10,60,240,2,mouse_latency,150,1782855744337,1782855745483,1146
2,3,10,60,240,0,mouse_latency,150,1782855745483,1782855746387,904
2,3,10,60,240,9,mouse_latency,150,1782855746387,1782855747212,825
2,3,10,60,240,3,mouse_latency,150,1782855747212,1782855748081,869
2,3,10,60,240,1,mouse_latency,150,1782855748081,1782855750736,2655
2,3,10,60,240,6,mouse_latency,150,1782855750736,1782855752208,1472
2,3,10,60,240,5,mouse_latency,150,1782855752208,1782855753251,1043
2,3,10,60,240,8,mouse_latency,150,1782855753251,1782855754850,1599
3,3,10,60,240,2,mouse_latency,150,1782855760262,1782855761258,996
3,3,10,60,240,6,mouse_latency,150,1782855761258,1782855762690,1432
3,3,10,60,240,5,mouse_latency,150,1782855762690,1782855763654,964
3,3,10,60,240,7,mouse_latency,150,1782855763654,1782855764632,978
3,3,10,60,240,3,mouse_latency,150,1782855764632,1782855765747,1115
3,3,10,60,240,1,mouse_latency,150,1782855765747,1782855766766,1019
3,3,10,60,240,4,mouse_latency,150,1782855766766,1782855768469,1703
3,3,10,60,240,0,mouse_latency,150,1782855768469,1782855769574,1105
3,3,10,60,240,9,mouse_latency,150,1782855769574,1782855770549,975
3,3,10,60,240,8,mouse_latency,150,1782855770549,1782855771353,804
