iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,60,320,9,air_mouse,0,1782855216102,1782855217429,1327
1,3,10,60,320,7,air_mouse,0,1782855217429,1782855218919,1490
1,3,10,60,320,5,air_mouse,0,1782855218919,1782855220136,1217
1,3,10,60,320,4,air_mouse,0,1782855220136,1782855221418,1282
1,3,10,60,320,2,air_mouse,0,1782855221418,1782855222918,1500
1,3,10,60,320,3,air_mouse,0,1782855222918,1782855224201,1283
1,3,10,60,320,6,air_mouse,0,1782855224201,1782855225823,1622
1,3,10,60,320,0,air_mouse,0,1782855225823,1782855227350,1527
1,3,10,60,320,1,air_mouse,0,1782855227350,1782855228523,1173
1,3,10,60,320,8,air_mouse,0,1782855228523,1782855230132,1609
2,3,10,60,320,1,air_mouse,0,1782855231175,1782855232424,1249
2,3,10,60,320,8,air_mouse,0,1782855232424,1782855234487,2063
2,3,10,60,320,4,air_mouse,0,1782855234487,1782855235735,1248
2,3,10,60,320,7,air_mouse,0,1782855235735,1782855236983,1248
2,3,10,60,320,9,air_mouse,0,1782855236983,1782855238316,1333
2,3,10,60,320,3,air_mouse,0,1782855238316,1782855239576,1260
2,3,10,60,320,5,air_mouse,0,1782855239576,1782855240618,1042
2,3,10,60,320,2,air_mouse,0,1782855240618,1782855242151,1533
2,3,10,60,320,6,air_mouse,0,1782855242151,1782855244010,1859
2,3,10,60,320,0,air_mouse,0,1782855244010,1782855245624,1614
3,3,10,60,320,2,air_mouse,0,1782855249894,1782855251544,1650
3,3,10,60,320,3,air_mouse,0,1782855251544,1782855253240,1696
3,3,10,60,320,0,air_mouse,0,1782855253240,1782855254860,1620
3,3,10,60,320,5,air_mouse,0,1782855254860,1782855256187,1327
3,3,10,60,320,9,air_mouse,0,1782855256187,1782855257960,1773
3,3,10,60,320,6,air_mouse,0,1782855257960,1782855259368,1408
3,3,10,60,320,7,air_mouse,0,1782855259368,1782855260456,1088
3,3,10,60,320,8,air_mouse,0,1782855260456,1782855261782,1326
3,3,10,60,320,1,air_mouse,0,1782855261782,1782855263767,1985
3,3,10,60,320,4,air_mouse,0,1782855263767,1782855265262,1495
