iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,240,5,mouse_latency,150,1782868223874,1782868225155,1281
1,2,10,90,240,2,mouse_latency,150,1782868225155,1782868226266,1111
1,2,10,90,240,8,mouse_latency,150,1782868226266,1782868227466,1200
1,2,10,90,240,9,mouse_latency,150,1782868227466,1782868228345,879
1,2,10,90,240,4,mouse_latency,150,1782868228345,1782868229295,950
1,2,10,90,240,7,mouse_latency,150,1782868229295,1782868230341,1046
1,2,10,90,240,1,mouse_latency,150,1782868230341,1782868231350,1009
1,2,10,90,240,0,mouse_latency,150,1782868231350,1782868232231,881
1,2,10,90,240,6,mouse_latency,150,1782868232231,1782868233916,1685
1,2,10,90,240,3,mouse_latency,150,1782868233916,1782868235040,1124
2,2,10,90,240,7,mouse_latency,150,1782868235816,1782868236841,1025
2,2,10,90,240,4,mouse_latency,150,1782868236841,1782868238029,1188
2,2,10,90,240,6,mouse_latency,150,1782868238029,1782868239154,1125
2,2,10,90,240,8,mouse_latency,150,1782868239154,1782868240021,867
2,2,10,90,240,5,mouse_latency,150,1782868240021,1782868241791,1770
2,2,10,90,240,0,mouse_latency,150,1782868241791,1782868242807,1016
2,2,10,90,240,2,mouse_latency,150,1782868242807,1782868243800,993
2,2,10,90,240,3,mouse_latency,150,1782868243800,1782868244540,740
2,2,10,90,240,9,mouse_latency,150,1782868244540,1782868246293,1753
2,2,10,90,240,1,mouse_latency,150,1782868246293,1782868247508,1215
3,2,10,90,240,2,mouse_latency,150,1782868248498,1782868249682,1184
3,2,10,90,240,9,mouse_latency,150,1782868249682,1782868251233,1551
3,2,10,90,240,3,mouse_latency,150,1782868251233,1782868252501,1268
3,2,10,90,240,1,mouse_latency,150,1782868252501,1782868253809,1308
3,2,10,90,240,8,mouse_latency,150,1782868253809,1782868255351,1542
3,2,10,90,240,5,mouse_latency,150,1782868255351,1782868256582,1231
3,2,10,90,240,0,mouse_latency,150,1782868256582,1782868258224,1642
3,2,10,90,240,6,mouse_latency,150,1782868258224,1782868259378,1154
3,2,10,90,240,4,mouse_latency,150,1782868259378,1782868260334,956
3,2,10,90,240,7,mouse_latency,150,1782868260334,1782868261474,1140
