iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,320,5,mouse,0,1782867099452,1782867100593,1141
1,2,10,90,320,8,mouse,0,1782867100593,1782867101641,1048
1,2,10,90,320,1,mouse,0,1782867101641,1782867102647,1006
1,2,10,90,320,6,mouse,0,1782867102647,1782867103645,998
1,2,10,90,320,0,mouse,0,1782867103645,1782867104874,1229
1,2,10,90,320,9,mouse,0,1782867104874,1782867105977,1103
1,2,10,90,320,2,mouse,0,1782867105977,1782867107016,1039
1,2,10,90,320,4,mouse,0,1782867107016,1782867107918,902
1,2,10,90,320,3,mouse,0,1782867107918,1782867108829,911
1,2,10,90,320,7,mouse,0,1782867108829,1782867110617,1788
2,2,10,90,320,3,mouse,0,1782867111372,1782867112206,834
2,2,10,90,320,2,mouse,0,1782867112206,1782867113211,1005
2,2,10,90,320,1,mouse,0,1782867113211,1782867114045,834
2,2,10,90,320,5,mouse,0,1782867114045,1782867115529,1484
2,2,10,90,320,0,mouse,0,1782867115529,1782867116395,866
2,2,10,90,320,8,mouse,0,1782867116395,1782867117470,1075
2,2,10,90,320,4,mouse,0,1782867117470,1782867118420,950
2,2,10,90,320,7,mouse,0,1782867118420,1782867119441,1021
2,2,10,90,320,6,mouse,0,1782867119441,1782867120319,878
2,2,10,90,320,9,mouse,0,1782867120319,1782867121225,906
3,2,10,90,320,4,mouse,0,1782867122019,1782867122919,900
3,2,10,90,320,7,mouse,0,1782867122919,1782867123907,988
3,2,10,90,320,1,mouse,0,1782867123907,1782867124874,967
3,2,10,90,320,9,mouse,0,1782867124874,1782867125861,987
3,2,10,90,320,2,mouse,0,1782867125861,1782867127285,1424
3,2,10,90,320,5,mouse,0,1782867127285,1782867128310,1025
3,2,10,90,320,8,mouse,0,1782867128310,1782867129350,1040
3,2,10,90,320,3,mouse,0,1782867129350,1782867130359,1009
3,2,10,90,320,6,mouse,0,1782867130359,1782867132133,1774
3,2,10,90,320,0,mouse,0,1782867132133,1782867133843,1710
