iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,90,320,0,air_mouse,0,1782855399652,1782855401023,1371
1,3,10,90,320,2,air_mouse,0,1782855401023,1782855402473,1450
1,3,10,90,320,4,air_mouse,0,1782855402473,1782855403488,1015
1,3,10,90,320,8,air_mouse,0,1782855403488,1782855404846,1358
1,3,10,90,320,1,air_mouse,0,1782855404846,1782855405776,930
1,3,10,90,320,3,air_mouse,0,1782855405776,1782855407236,1460
1,3,10,90,320,7,air_mouse,0,1782855407236,1782855409135,1899
1,3,10,90,320,6,air_mouse,0,1782855409135,1782855410045,910
1,3,10,90,320,9,air_mouse,0,1782855410045,1782855411149,1104
1,3,10,90,320,5,air_mouse,0,1782855411149,1782855412320,1171
2,3,10,90,320,2,air_mouse,0,1782855413165,1782855414095,930
2,3,10,90,320,0,air_mouse,0,1782855414095,1782855415054,959
2,3,10,90,320,5,air_mouse,0,1782855415054,1782855416061,1007
2,3,10,90,320,7,air_mouse,0,1782855416061,1782855417154,1093
2,3,10,90,320,9,air_mouse,0,1782855417154,1782855418244,1090
2,3,10,90,320,3,air_mouse,0,1782855418244,1782855419487,1243
2,3,10,90,320,4,air_mouse,0,1782855419487,1782855420461,974
2,3,10,90,320,6,air_mouse,0,1782855420461,1782855422192,1731
2,3,10,90,320,1,air_mouse,0,1782855422192,1782855423436,1244
2,3,10,90,320,8,air_mouse,0,1782855423436,1782855425023,1587
3,3,10,90,320,5,air_mouse,0,1782855430222,1782855431949,1727
3,3,10,90,320,9,air_mouse,0,1782855431949,1782855433439,1490
3,3,10,90,320,3,air_mouse,0,1782855433439,1782855435337,1898
3,3,10,90,320,0,air_mouse,0,1782855435337,1782855436623,1286
3,3,10,90,320,6,air_mouse,0,1782855436623,1782855438725,2102
3,3,10,90,320,8,air_mouse,0,1782855438725,1782855439902,1177
3,3,10,90,320,7,air_mouse,0,1782855439902,1782855441585,1683
3,3,10,90,320,4,air_mouse,0,1782855441585,1782855442637,1052
3,3,10,90,320,2,air_mouse,0,1782855442637,1782855444048,1411
3,3,10,90,320,1,air_mouse,0,1782855444048,1782855444814,766
