iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,90,240,8,air_mouse,0,1782855343815,1782855345072,1257
1,3,10,90,240,5,air_mouse,0,1782855345072,1782855345889,817
1,3,10,90,240,1,air_mouse,0,1782855345889,1782855347169,1280
1,3,10,90,240,6,air_mouse,0,1782855347169,1782855348340,1171
1,3,10,90,240,9,air_mouse,0,1782855348340,1782855350037,1697
1,3,10,90,240,3,air_mouse,0,1782855350037,1782855351090,1053
1,3,10,90,240,7,air_mouse,0,1782855351090,1782855352262,1172
1,3,10,90,240,2,air_mouse,0,1782855352262,1782855353396,1134
1,3,10,90,240,0,air_mouse,0,1782855353396,1782855354917,1521
1,3,10,90,240,4,air_mouse,0,1782855354917,1782855356005,1088
2,3,10,90,240,0,air_mouse,0,1782855356742,1782855357698,956
2,3,10,90,240,9,air_mouse,0,1782855357698,1782855358465,767
2,3,10,90,240,6,air_mouse,0,1782855358465,1782855359366,901
2,3,10,90,240,5,air_mouse,0,1782855359366,1782855361040,1674
2,3,10,90,240,4,air_mouse,0,1782855361040,1782855362052,1012
2,3,10,90,240,3,air_mouse,0,1782855362052,1782855362946,894
2,3,10,90,240,8,air_mouse,0,1782855362946,1782855364035,1089
2,3,10,90,240,7,air_mouse,0,1782855364035,1782855364723,688
2,3,10,90,240,2,air_mouse,0,1782855364723,1782855366854,2131
2,3,10,90,240,1,air_mouse,0,1782855366854,1782855367746,892
3,3,10,90,240,7,air_mouse,0,1782855368599,1782855369998,1399
3,3,10,90,240,1,air_mouse,0,1782855369998,1782855371012,1014
3,3,10,90,240,6,air_mouse,0,1782855371012,1782855371945,933
3,3,10,90,240,9,air_mouse,0,1782855371945,1782855373063,1118
3,3,10,90,240,3,air_mouse,0,1782855373063,1782855374837,1774
3,3,10,90,240,4,air_mouse,0,1782855374837,1782855375491,654
3,3,10,90,240,2,air_mouse,0,1782855375491,1782855376579,1088
3,3,10,90,240,8,air_mouse,0,1782855376579,1782855378279,1700
3,3,10,90,240,0,air_mouse,0,1782855378279,1782855379603,1324
3,3,10,90,240,5,air_mouse,0,1782855379603,1782855380691,1088
