iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,90,240,6,mouse_latency,150,1782859688652,1782859690647,1995
1,1,10,90,240,1,mouse_latency,150,1782859690647,1782859692068,1421
1,1,10,90,240,2,mouse_latency,150,1782859692068,1782859693176,1108
1,1,10,90,240,3,mouse_latency,150,1782859693176,1782859694009,833
1,1,10,90,240,4,mouse_latency,150,1782859694009,1782859694800,791
1,1,10,90,240,5,mouse_latency,150,1782859694800,1782859695718,918
1,1,10,90,240,8,mouse_latency,150,1782859695718,1782859697826,2108
1,1,10,90,240,7,mouse_latency,150,1782859697826,1782859698926,1100
1,1,10,90,240,9,mouse_latency,150,1782859698926,1782859699940,1014
1,1,10,90,240,0,mouse_latency,150,1782859699940,1782859701284,1344
2,1,10,90,240,5,mouse_latency,150,1782859702986,1782859704005,1019
2,1,10,90,240,0,mouse_latency,150,1782859704005,1782859709092,5087
2,1,10,90,240,1,mouse_latency,150,1782859709092,1782859710403,1311
2,1,10,90,240,3,mouse_latency,150,1782859710403,1782859711409,1006
2,1,10,90,240,7,mouse_latency,150,1782859711409,1782859712794,1385
2,1,10,90,240,9,mouse_latency,150,1782859712794,1782859714192,1398
2,1,10,90,240,6,mouse_latency,150,1782859714192,1782859715321,1129
2,1,10,90,240,2,mouse_latency,150,1782859715321,1782859716605,1284
2,1,10,90,240,8,mouse_latency,150,1782859716605,1782859719163,2558
2,1,10,90,240,4,mouse_latency,150,1782859719163,1782859720442,1279
3,1,10,90,240,0,mouse_latency,150,1782859721360,1782859722791,1431
3,1,10,90,240,2,mouse_latency,150,1782859722791,1782859724234,1443
3,1,10,90,240,8,mouse_latency,150,1782859724234,1782859725449,1215
3,1,10,90,240,7,mouse_latency,150,1782859725449,1782859726435,986
3,1,10,90,240,5,mouse_latency,150,1782859726435,1782859727450,1015
3,1,10,90,240,4,mouse_latency,150,1782859727450,1782859728744,1294
3,1,10,90,240,6,mouse_latency,150,1782859728744,1782859730285,1541
3,1,10,90,240,9,mouse_latency,150,1782859730285,1782859732179,1894
3,1,10,90,240,1,mouse_latency,150,1782859732179,1782859733495,1316
3,1,10,90,240,3,mouse_latency,150,1782859733495,1782859735160,1665
