iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,90,160,1,mouse,0,1782854407755,1782854408611,856
1,3,10,90,160,6,mouse,0,1782854408611,1782854409369,758
1,3,10,90,160,4,mouse,0,1782854409369,1782854409966,597
1,3,10,90,160,0,mouse,0,1782854409966,1782854410568,602
1,3,10,90,160,9,mouse,0,1782854410568,1782854411239,671
1,3,10,90,160,7,mouse,0,1782854411239,1782854411784,545
1,3,10,90,160,5,mouse,0,1782854411784,1782854412417,633
1,3,10,90,160,2,mouse,0,1782854412417,1782854413182,765
1,3,10,90,160,8,mouse,0,1782854413182,1782854413820,638
1,3,10,90,160,3,mouse,0,1782854413820,1782854414459,639
2,3,10,90,160,7,mouse,0,1782854415070,1782854415670,600
2,3,10,90,160,9,mouse,0,1782854415670,1782854416220,550
2,3,10,90,160,8,mouse,0,1782854416220,1782854416805,585
2,3,10,90,160,2,mouse,0,1782854416805,1782854417871,1066
2,3,10,90,160,1,mouse,0,1782854417871,1782854418537,666
2,3,10,90,160,5,mouse,0,1782854418537,1782854419228,691
2,3,10,90,160,4,mouse,0,1782854419228,1782854419798,570
2,3,10,90,160,3,mouse,0,1782854419798,1782854420478,680
2,3,10,90,160,6,mouse,0,1782854420478,1782854421088,610
2,3,10,90,160,0,mouse,0,1782854421088,1782854421785,697
3,3,10,90,160,0,mouse,0,1782854422566,1782854423142,576
3,3,10,90,160,7,mouse,0,1782854423142,1782854423827,685
3,3,10,90,160,5,mouse,0,1782854423827,1782854424509,682
3,3,10,90,160,4,mouse,0,1782854424509,1782854425063,554
3,3,10,90,160,8,mouse,0,1782854425063,1782854425684,621
3,3,10,90,160,1,mouse,0,1782854425684,1782854426288,604
3,3,10,90,160,3,mouse,0,1782854426288,1782854426958,670
3,3,10,90,160,6,mouse,0,1782854426958,1782854427553,595
3,3,10,90,160,2,mouse,0,1782854427553,1782854428221,668
3,3,10,90,160,9,mouse,0,1782854428221,1782854428849,628
