iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,40,160,9,air_mouse,0,1782854535226,1782854536276,1050
1,3,10,40,160,1,air_mouse,0,1782854536276,1782854538008,1732
1,3,10,40,160,5,air_mouse,0,1782854538008,1782854539991,1983
1,3,10,40,160,3,air_mouse,0,1782854539991,1782854541586,1595
1,3,10,40,160,0,air_mouse,0,1782854541586,1782854543255,1669
1,3,10,40,160,2,air_mouse,0,1782854543255,1782854545697,2442
1,3,10,40,160,6,air_mouse,0,1782854545697,1782854548687,2990
1,3,10,40,160,7,air_mouse,0,1782854548687,1782854549730,1043
1,3,10,40,160,8,air_mouse,0,1782854549730,1782854552851,3121
1,3,10,40,160,4,air_mouse,0,1782854552851,1782854554578,1727
2,3,10,40,160,4,air_mouse,0,1782854555506,1782854556913,1407
2,3,10,40,160,8,air_mouse,0,1782854556913,1782854558612,1699
2,3,10,40,160,3,air_mouse,0,1782854558612,1782854560945,2333
2,3,10,40,160,5,air_mouse,0,1782854560945,1782854562114,1169
2,3,10,40,160,6,air_mouse,0,1782854562114,1782854563284,1170
2,3,10,40,160,7,air_mouse,0,1782854563284,1782854564289,1005
2,3,10,40,160,9,air_mouse,0,1782854564289,1782854567136,2847
2,3,10,40,160,2,air_mouse,0,1782854567136,1782854568693,1557
2,3,10,40,160,0,air_mouse,0,1782854568693,1782854569905,1212
2,3,10,40,160,1,air_mouse,0,1782854569905,1782854571165,1260
3,3,10,40,160,0,air_mouse,0,1782854572039,1782854573095,1056
3,3,10,40,160,7,air_mouse,0,1782854573095,1782854575830,2735
3,3,10,40,160,6,air_mouse,0,1782854575830,1782854577001,1171
3,3,10,40,160,9,air_mouse,0,1782854577001,1782854578445,1444
3,3,10,40,160,8,air_mouse,0,1782854578445,1782854580258,1813
3,3,10,40,160,3,air_mouse,0,1782854580258,1782854581798,1540
3,3,10,40,160,5,air_mouse,0,1782854581798,1782854583442,1644
3,3,10,40,160,2,air_mouse,0,1782854583442,1782854585058,1616
3,3,10,40,160,4,air_mouse,0,1782854585058,1782854586997,1939
3,3,10,40,160,1,air_mouse,0,1782854586997,1782854589056,2059
