iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,60,240,3,mouse_latency,150,1782868068752,1782868070536,1784
1,2,10,60,240,7,mouse_latency,150,1782868070536,1782868072229,1693
1,2,10,60,240,4,mouse_latency,150,1782868072229,1782868073686,1457
1,2,10,60,240,8,mouse_latency,150,1782868073686,1782868075857,2171
1,2,10,60,240,5,mouse_latency,150,1782868075857,1782868077486,1629
1,2,10,60,240,1,mouse_latency,150,1782868077486,1782868078895,1409
1,2,10,60,240,0,mouse_latency,150,1782868078895,1782868079936,1041
1,2,10,60,240,6,mouse_latency,150,1782868079936,1782868082328,2392
1,2,10,60,240,2,mouse_latency,150,1782868082328,1782868083612,1284
1,2,10,60,240,9,mouse_latency,150,1782868083612,1782868085564,1952
2,2,10,60,240,0,mouse_latency,150,1782868086803,1782868088315,1512
2,2,10,60,240,8,mouse_latency,150,1782868088315,1782868089928,1613
2,2,10,60,240,9,mouse_latency,150,1782868089928,1782868090969,1041
2,2,10,60,240,4,mouse_latency,150,1782868090969,1782868092440,1471
2,2,10,60,240,6,mouse_latency,150,1782868092440,1782868093632,1192
2,2,10,60,240,3,mouse_latency,150,1782868093632,1782868094878,1246
2,2,10,60,240,2,mouse_latency,150,1782868094878,1782868095845,967
2,2,10,60,240,1,mouse_latency,150,1782868095845,1782868096872,1027
2,2,10,60,240,7,mouse_latency,150,1782868096872,1782868099797,2925
2,2,10,60,240,5,mouse_latency,150,1782868099797,1782868101268,1471
3,2,10,60,240,1,mouse_latency,150,1782868102903,1782868104063,1160
3,2,10,60,240,4,mouse_latency,150,1782868104063,1782868105452,1389
3,2,10,60,240,7,mouse_latency,150,1782868105452,1782868107544,2092
3,2,10,60,240,5,mouse_latency,150,1782868107544,1782868108845,1301
3,2,10,60,240,6,mouse_latency,150,1782868108845,1782868110148,1303
3,2,10,60,240,8,mouse_latency,150,1782868110148,1782868111387,1239
3,2,10,60,240,0,mouse_latency,150,1782868111387,1782868112548,1161
3,2,10,60,240,9,mouse_latency,150,1782868112548,1782868113652,1104
3,2,10,60,240,3,mouse_latency,150,1782868113652,1782868115312,1660
3,2,10,60,240,2,mouse_latency,150,1782868115312,1782868116328,1016
