iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,40,160,8,mouse_latency,150,1782855492893,1782855494186,1293
1,3,10,40,160,7,mouse_latency,150,1782855494186,1782855495836,1650
1,3,10,40,160,6,mouse_latency,150,1782855495836,1782855496843,1007
1,3,10,40,160,3,mouse_latency,150,1782855496843,1782855498056,1213
1,3,10,40,160,0,mouse_latency,150,1782855498056,1782855499466,1410
1,3,10,40,160,9,mouse_latency,150,1782855499466,1782855500485,1019
1,3,10,40,160,5,mouse_latency,150,1782855500485,1782855501764,1279
1,3,10,40,160,1,mouse_latency,150,1782855501764,1782855503062,1298
1,3,10,40,160,4,mouse_latency,150,1782855503062,1782855503955,893
1,3,10,40,160,2,mouse_latency,150,1782855503955,1782855504999,1044
2,3,10,40,160,7,mouse_latency,150,1782855506131,1782855507564,1433
2,3,10,40,160,8,mouse_latency,150,1782855507564,1782855508442,878
2,3,10,40,160,4,mouse_latency,150,1782855508442,1782855509825,1383
2,3,10,40,160,0,mouse_latency,150,1782855509825,1782855511413,1588
2,3,10,40,160,9,mouse_latency,150,1782855511413,1782855512336,923
2,3,10,40,160,6,mouse_latency,150,1782855512336,1782855513361,1025
2,3,10,40,160,2,mouse_latency,150,1782855513361,1782855514724,1363
2,3,10,40,160,1,mouse_latency,150,1782855514724,1782855515659,935
2,3,10,40,160,3,mouse_latency,150,1782855515659,1782855516578,919
2,3,10,40,160,5,mouse_latency,150,1782855516578,1782855517816,1238
3,3,10,40,160,8,mouse_latency,150,1782855520254,1782855521584,1330
3,3,10,40,160,9,mouse_latency,150,1782855521584,1782855522399,815
3,3,10,40,160,5,mouse_latency,150,1782855522399,1782855523754,1355
3,3,10,40,160,6,mouse_latency,150,1782855523754,1782855524791,1037
3,3,10,40,160,3,mouse_latency,150,1782855524791,1782855526170,1379
3,3,10,40,160,2,mouse_latency,150,1782855526170,1782855527193,1023
3,3,10,40,160,1,mouse_latency,150,1782855527193,1782855528164,971
3,3,10,40,160,7,mouse_latency,150,1782855528164,1782855529539,1375
3,3,10,40,160,4,mouse_latency,150,1782855529539,1782855530729,1190
3,3,10,40,160,0,mouse_latency,150,1782855530729,1782855531831,1102
