iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,90,160,7,air_mouse,0,1782863145336,1782863149749,4413
1,1,10,90,160,0,air_mouse,0,1782863149749,1782863151458,1709
1,1,10,90,160,1,air_mouse,0,1782863151458,1782863155317,3859
1,1,10,90,160,8,air_mouse,0,1782863155317,1782863160483,5166
1,1,10,90,160,5,air_mouse,0,1782863160483,1782863162487,2004
1,1,10,90,160,4,air_mouse,0,1782863162487,1782863167890,5403
1,1,10,90,160,6,air_mouse,0,1782863167890,1782863171150,3260
1,1,10,90,160,2,air_mouse,0,1782863171150,1782863174923,3773
1,1,10,90,160,9,air_mouse,0,1782863174923,1782863176299,1376
1,1,10,90,160,3,air_mouse,0,1782863176299,1782863179543,3244
2,1,10,90,160,5,air_mouse,0,1782863180691,1782863182882,2191
2,1,10,90,160,1,air_mouse,0,1782863182882,1782863184144,1262
2,1,10,90,160,9,air_mouse,0,1782863184144,1782863186968,2824
2,1,10,90,160,0,air_mouse,0,1782863186968,1782863188408,1440
2,1,10,90,160,2,air_mouse,0,1782863188408,1782863189906,1498
2,1,10,90,160,3,air_mouse,0,1782863189906,1782863190635,729
2,1,10,90,160,6,air_mouse,0,1782863190635,1782863194656,4021
2,1,10,90,160,8,air_mouse,0,1782863194656,1782863196952,2296
2,1,10,90,160,7,air_mouse,0,1782863196952,1782863199223,2271
2,1,10,90,160,4,air_mouse,0,1782863199223,1782863203252,4029
3,1,10,90,160,3,air_mouse,0,1782863270227,1782863273126,2899
3,1,10,90,160,7,air_mouse,0,1782863273126,1782863276574,3448
3,1,10,90,160,2,air_mouse,0,1782863276574,1782863278226,1652
3,1,10,90,160,6,air_mouse,0,1782863278226,1782863279876,1650
3,1,10,90,160,5,air_mouse,0,1782863279876,1782863281055,1179
3,1,10,90,160,8,air_mouse,0,1782863281055,1782863282703,1648
3,1,10,90,160,9,air_mouse,0,1782863282703,1782863284627,1924
3,1,10,90,160,0,air_mouse,0,1782863284627,1782863286069,1442
3,1,10,90,160,4,air_mouse,0,1782863286069,1782863287788,1719
3,1,10,90,160,1,air_mouse,0,1782863287788,1782863292827,5039
