iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,3,10,60,160,4,mouse_latency,150,1782855686340,1782855687095,755
1,3,10,60,160,0,mouse_latency,150,1782855687095,1782855687975,880
1,3,10,60,160,1,mouse_latency,150,1782855687975,1782855688691,716
1,3,10,60,160,7,mouse_latency,150,1782855688691,1782855690426,1735
1,3,10,60,160,8,mouse_latency,150,1782855690426,1782855691818,1392
1,3,10,60,160,2,mouse_latency,150,1782855691818,1782855692893,1075
1,3,10,60,160,3,mouse_latency,150,1782855692893,1782855693684,791
1,3,10,60,160,6,mouse_latency,150,1782855693684,1782855694499,815
1,3,10,60,160,9,mouse_latency,150,1782855694499,1782855695475,976
1,3,10,60,160,5,mouse_latency,150,1782855695475,1782855696421,946
2,3,10,60,160,1,mouse_latency,150,1782855697772,1782855698802,1030
2,3,10,60,160,4,mouse_latency,150,1782855698802,1782855699682,880
2,3,10,60,160,7,mouse_latency,150,1782855699682,1782855700585,903
2,3,10,60,160,0,mouse_latency,150,1782855700585,1782855701624,1039
2,3,10,60,160,6,mouse_latency,150,1782855701624,1782855702493,869
2,3,10,60,160,3,mouse_latency,150,1782855702493,1782855703770,1277
2,3,10,60,160,2,mouse_latency,150,1782855703770,1782855704860,1090
2,3,10,60,160,5,mouse_latency,150,1782855704860,1782855706523,1663
2,3,10,60,160,8,mouse_latency,150,1782855706523,1782855707293,770
2,3,10,60,160,9,mouse_latency,150,1782855707293,1782855708078,785
3,3,10,60,160,5,mouse_latency,150,1782855709164,1782855711747,2583
3,3,10,60,160,4,mouse_latency,150,1782855711747,1782855712528,781
3,3,10,60,160,7,mouse_latency,150,1782855712528,1782855713381,853
3,3,10,60,160,0,mouse_latency,150,1782855713381,1782855714248,867
3,3,10,60,160,1,mouse_latency,150,1782855714248,1782855715091,843
3,3,10,60,160,2,mouse_latency,150,1782855715091,1782855716093,1002
3,3,10,60,160,6,mouse_latency,150,1782855716093,1782855717110,1017
3,3,10,60,160,8,mouse_latency,150,1782855717110,1782855717939,829
3,3,10,60,160,3,mouse_latency,150,1782855717939,1782855718815,876
3,3,10,60,160,9,mouse_latency,150,1782855718815,1782855720046,1231
