iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,40,160,0,air_mouse,0,1782860229247,1782860230697,1450
1,1,10,40,160,1,air_mouse,0,1782860230697,1782860232971,2274
1,1,10,40,160,9,air_mouse,0,1782860232971,1782860237308,4337
1,1,10,40,160,8,air_mouse,0,1782860237308,1782860246261,8953
1,1,10,40,160,6,air_mouse,0,1782860246261,1782860262454,16193
1,1,10,40,160,5,air_mouse,0,1782860262454,1782860266501,4047
1,1,10,40,160,4,air_mouse,0,1782860266501,1782860272021,5520
1,1,10,40,160,3,air_mouse,0,1782860272021,1782860274698,2677
1,1,10,40,160,7,air_mouse,0,1782860274698,1782860287030,12332
1,1,10,40,160,2,air_mouse,0,1782860287030,1782860295372,8342
2,1,10,40,160,8,air_mouse,0,1782860297773,1782860304803,7030
2,1,10,40,160,1,air_mouse,0,1782860304803,1782860307283,2480
2,1,10,40,160,2,air_mouse,0,1782860307283,1782860309485,2202
2,1,10,40,160,5,air_mouse,0,1782860309485,1782860312451,2966
2,1,10,40,160,7,air_mouse,0,1782860312451,1782860319545,7094
2,1,10,40,160,4,air_mouse,0,1782860319545,1782860322360,2815
2,1,10,40,160,9,air_mouse,0,1782860322360,1782860325396,3036
2,1,10,40,160,6,air_mouse,0,1782860325396,1782860327738,2342
2,1,10,40,160,3,air_mouse,0,1782860327738,1782860345791,18053
2,1,10,40,160,0,air_mouse,0,1782860345791,1782860348133,2342
3,1,10,40,160,8,air_mouse,0,1782860349295,1782860359763,10468
3,1,10,40,160,1,air_mouse,0,1782860359763,1782860363217,3454
3,1,10,40,160,7,air_mouse,0,1782860363217,1782860368794,5577
3,1,10,40,160,2,air_mouse,0,1782860368794,1782860370852,2058
3,1,10,40,160,5,air_mouse,0,1782860370852,1782860374156,3304
3,1,10,40,160,4,air_mouse,0,1782860374156,1782860376304,2148
3,1,10,40,160,0,air_mouse,0,1782860376304,1782860378713,2409
3,1,10,40,160,6,air_mouse,0,1782860378713,1782860381120,2407
3,1,10,40,160,3,air_mouse,0,1782860381120,1782860383458,2338
3,1,10,40,160,9,air_mouse,0,1782860383458,1782860388214,4756
