iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,160,3,mouse_latency,150,1782868185826,1782868186725,899
1,2,10,90,160,7,mouse_latency,150,1782868186725,1782868187828,1103
1,2,10,90,160,8,mouse_latency,150,1782868187828,1782868188592,764
1,2,10,90,160,9,mouse_latency,150,1782868188592,1782868189380,788
1,2,10,90,160,5,mouse_latency,150,1782868189380,1782868190543,1163
1,2,10,90,160,2,mouse_latency,150,1782868190543,1782868191654,1111
1,2,10,90,160,0,mouse_latency,150,1782868191654,1782868192545,891
1,2,10,90,160,4,mouse_latency,150,1782868192545,1782868193611,1066
1,2,10,90,160,1,mouse_latency,150,1782868193611,1782868194570,959
1,2,10,90,160,6,mouse_latency,150,1782868194570,1782868195644,1074
2,2,10,90,160,7,mouse_latency,150,1782868196445,1782868197480,1035
2,2,10,90,160,9,mouse_latency,150,1782868197480,1782868198365,885
2,2,10,90,160,2,mouse_latency,150,1782868198365,1782868199389,1024
2,2,10,90,160,4,mouse_latency,150,1782868199389,1782868200324,935
2,2,10,90,160,3,mouse_latency,150,1782868200324,1782868201260,936
2,2,10,90,160,5,mouse_latency,150,1782868201260,1782868202211,951
2,2,10,90,160,8,mouse_latency,150,1782868202211,1782868203462,1251
2,2,10,90,160,6,mouse_latency,150,1782868203462,1782868204602,1140
2,2,10,90,160,0,mouse_latency,150,1782868204602,1782868205603,1001
2,2,10,90,160,1,mouse_latency,150,1782868205603,1782868206270,667
3,2,10,90,160,9,mouse_latency,150,1782868207066,1782868208062,996
3,2,10,90,160,6,mouse_latency,150,1782868208062,1782868208986,924
3,2,10,90,160,2,mouse_latency,150,1782868208986,1782868210036,1050
3,2,10,90,160,0,mouse_latency,150,1782868210036,1782868211095,1059
3,2,10,90,160,5,mouse_latency,150,1782868211095,1782868212112,1017
3,2,10,90,160,4,mouse_latency,150,1782868212112,1782868212931,819
3,2,10,90,160,7,mouse_latency,150,1782868212931,1782868214040,1109
3,2,10,90,160,8,mouse_latency,150,1782868214040,1782868216041,2001
3,2,10,90,160,1,mouse_latency,150,1782868216041,1782868217214,1173
3,2,10,90,160,3,mouse_latency,150,1782868217214,1782868218211,997
