iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,2,10,90,320,4,touchpad,0,1782867568063,1782867568910,847
1,2,10,90,320,2,touchpad,0,1782867568910,1782867569957,1047
1,2,10,90,320,9,touchpad,0,1782867569957,1782867570798,841
1,2,10,90,320,0,touchpad,0,1782867570798,1782867571507,709
1,2,10,90,320,8,touchpad,0,1782867571507,1782867572417,910
1,2,10,90,320,5,touchpad,0,1782867572417,1782867573241,824
1,2,10,90,320,7,touchpad,0,1782867573241,1782867574266,1025
1,2,10,90,320,6,touchpad,0,1782867574266,1782867574991,725
1,2,10,90,320,3,touchpad,0,1782867574991,1782867575892,901
1,2,10,90,320,1,touchpad,0,1782867575892,1782867576624,732
2,2,10,90,320,0,touchpad,0,1782867577458,1782867578474,1016
2,2,10,90,320,3,touchpad,0,1782867578474,1782867579313,839
2,2,10,90,320,8,touchpad,0,1782867579313,1782867580545,1232
2,2,10,90,320,5,touchpad,0,1782867580545,1782867581750,1205
2,2,10,90,320,6,touchpad,0,1782867581750,1782867582541,791
2,2,10,90,320,4,touchpad,0,1782867582541,1782867583297,756
2,2,10,90,320,2,touchpad,0,1782867583297,1782867584095,798
2,2,10,90,320,7,touchpad,0,1782867584095,1782867585074,979
2,2,10,90,320,1,touchpad,0,1782867585074,1782867586008,934
2,2,10,90,320,9,touchpad,0,1782867586008,1782867586780,772
3,2,10,90,320,0,touchpad,0,1782867587541,1782867588397,856
3,2,10,90,320,7,touchpad,0,1782867588397,1782867589258,861
3,2,10,90,320,6,touchpad,0,1782867589258,1782867589891,633
3,2,10,90,320,4,touchpad,0,1782867589891,1782867590774,883
3,2,10,90,320,1,touchpad,0,1782867590774,1782867591515,741
3,2,10,90,320,2,touchpad,0,1782867591515,1782867592191,676
3,2,10,90,320,3,touchpad,0,1782867592191,1782867593134,943
3,2,10,90,320,5,touchpad,0,1782867593134,1782867593996,862
3,2,10,90,320,8,touchpad,0,1782867593996,1782867595175,1179
3,2,10,90,320,9,touchpad,0,1782867595175,1782867596348,1173
