iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,90,160,4,mouse_latency,150,1782859647214,1782859648219,1005
1,1,10,90,160,0,mouse_latency,150,1782859648219,1782859649399,1180
1,1,10,90,160,6,mouse_latency,150,1782859649399,1782859650319,920
1,1,10,90,160,3,mouse_latency,150,1782859650319,1782859651477,1158
1,1,10,90,160,2,mouse_latency,150,1782859651477,1782859652449,972
1,1,10,90,160,1,mouse_latency,150,1782859652449,1782859653412,963
1,1,10,90,160,7,mouse_latency,150,1782859653412,1782859654544,1132
1,1,10,90,160,9,mouse_latency,150,1782859654544,1782859655528,984
1,1,10,90,160,8,mouse_latency,150,1782859655528,1782859656488,960
1,1,10,90,160,5,mouse_latency,150,1782859656488,1782859657429,941
2,1,10,90,160,0,mouse_latency,150,1782859658321,1782859659208,887
2,1,10,90,160,4,mouse_latency,150,1782859659208,1782859660237,1029
2,1,10,90,160,1,mouse_latency,150,1782859660237,1782859661384,1147
2,1,10,90,160,5,mouse_latency,150,1782859661384,1782859662489,1105
2,1,10,90,160,8,mouse_latency,150,1782859662489,1782859663391,902
2,1,10,90,160,3,mouse_latency,150,1782859663391,1782859664618,1227
2,1,10,90,160,2,mouse_latency,150,1782859664618,1782859665485,867
2,1,10,90,160,9,mouse_latency,150,1782859665485,1782859667038,1553
2,1,10,90,160,6,mouse_latency,150,1782859667038,1782859668338,1300
2,1,10,90,160,7,mouse_latency,150,1782859668338,1782859669251,913
3,1,10,90,160,7,mouse_latency,150,1782859670684,1782859672493,1809
3,1,10,90,160,1,mouse_latency,150,1782859672493,1782859673954,1461
3,1,10,90,160,9,mouse_latency,150,1782859673954,1782859675028,1074
3,1,10,90,160,4,mouse_latency,150,1782859675028,1782859676413,1385
3,1,10,90,160,0,mouse_latency,150,1782859676413,1782859677640,1227
3,1,10,90,160,3,mouse_latency,150,1782859677640,1782859678639,999
3,1,10,90,160,2,mouse_latency,150,1782859678639,1782859679437,798
3,1,10,90,160,8,mouse_latency,150,1782859679437,1782859680591,1154
3,1,10,90,160,5,mouse_latency,150,1782859680591,1782859681646,1055
3,1,10,90,160,6,mouse_latency,150,1782859681646,1782859683158,1512
