iteration,pid,num_targets,target_w,target_d,target_id,condition,latency_ms,t_start_ms,t_end_ms,duration_ms
1,1,10,60,320,3,touchpad,0,1782858279875,1782858280974,1099
1,1,10,60,320,0,touchpad,0,1782858280974,1782858281951,977
1,1,10,60,320,7,touchpad,0,1782858281951,1782858282957,1006
1,1,10,60,320,9,touchpad,0,1782858282957,1782858283944,987
1,1,10,60,320,5,touchpad,0,1782858283944,1782858285083,1139
1,1,10,60,320,4,touchpad,0,1782858285083,1782858286109,1026
1,1,10,60,320,2,touchpad,0,1782858286109,1782858287190,1081
1,1,10,60,320,6,touchpad,0,1782858287190,1782858289584,2394
1,1,10,60,320,1,touchpad,0,1782858289584,1782858290660,1076
1,1,10,60,320,8,touchpad,0,1782858290660,1782858291847,1187
2,1,10,60,320,2,touchpad,0,1782858293033,1782858293970,937
2,1,10,60,320,9,touchpad,0,1782858293970,1782858295152,1182
2,1,10,60,320,6,touchpad,0,1782858295152,1782858296069,917
2,1,10,60,320,4,touchpad,0,1782858296069,1782858297517,1448
2,1,10,60,320,5,touchpad,0,1782858297517,1782858298437,920
2,1,10,60,320,8,touchpad,0,1782858298437,1782858300040,1603
2,1,10,60,320,7,touchpad,0,1782858300040,1782858300992,952
2,1,10,60,320,1,touchpad,0,1782858300992,1782858302318,1326
2,1,10,60,320,3,touchpad,0,1782858302318,1782858303438,1120
2,1,10,60,320,0,touchpad,0,1782858303438,1782858304915,1477
3,1,10,60,320,0,touchpad,0,1782858305758,1782858306958,1200
3,1,10,60,320,3,touchpad,0,1782858306958,1782858308039,1081
3,1,10,60,320,8,touchpad,0,1782858308039,1782858309277,1238
3,1,10,60,320,4,touchpad,0,1782858309277,1782858310440,1163
3,1,10,60,320,7,touchpad,0,1782858310440,1782858311820,1380
3,1,10,60,320,6,touchpad,0,1782858311820,1782858313063,1243
3,1,10,60,320,2,touchpad,0,1782858313063,1782858314120,1057
3,1,10,60,320,5,touchpad,0,1782858314120,1782858315741,1621
3,1,10,60,320,9,touchpad,0,1782858315741,1782858316789,1048
3,1,10,60,320,1,touchpad,0,1782858316789,1782858317758,969
